granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-04-13-pt1-PgH1640-2,CREC-2016-04-13,BILLS,Congressional Bills,,4473,114,HR
CREC-2016-04-13-pt1-PgH1640-2,CREC-2016-04-13,BILLS,Congressional Bills,,4473,114,HR
CREC-2016-04-13-pt1-PgH1640,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1639-4,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH-FrontMatter,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1639-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1641,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1639,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1639-3,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1641-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1642,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1641-3,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-3,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-4,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-5,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-9,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-6,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-7,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-8,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1643-10,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-3,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-6,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-4,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-5,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1644-7,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1645,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1645-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1645-3,CREC-2016-04-13,BILLS,Congressional Bills,,2133,114,S
CREC-2016-04-13-pt1-PgH1645-4,CREC-2016-04-13,BILLS,Congressional Bills,,125,114,HCONRES
CREC-2016-04-13-pt1-PgH1645-4,CREC-2016-04-13,BILLS,Congressional Bills,,672,114,HRES
CREC-2016-04-13-pt1-PgH1645-4,CREC-2016-04-13,BILLS,Congressional Bills,,2666,114,HR
CREC-2016-04-13-pt1-PgH1648,CREC-2016-04-13,BILLS,Congressional Bills,,125,114,HCONRES
CREC-2016-04-13-pt1-PgH1648,CREC-2016-04-13,BILLS,Congressional Bills,,671,114,HRES
CREC-2016-04-13-pt1-PgH1648,CREC-2016-04-13,BILLS,Congressional Bills,,798,114,S
CREC-2016-04-13-pt1-PgH1648,CREC-2016-04-13,BILLS,Congressional Bills,,3340,114,HR
CREC-2016-04-13-pt1-PgH1648,CREC-2016-04-13,BILLS,Congressional Bills,,3791,114,HR
CREC-2016-04-13-pt1-PgH1652-2,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1652-3,CREC-2016-04-13,BILLS,Congressional Bills,,671,114,HRES
CREC-2016-04-13-pt1-PgH1652-3,CREC-2016-04-13,BILLS,Congressional Bills,,671,114,HRES
CREC-2016-04-13-pt1-PgH1652-3,CREC-2016-04-13,BILLS,Congressional Bills,,672,114,HRES
CREC-2016-04-13-pt1-PgH1652,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1653,CREC-2016-04-13,BILLS,Congressional Bills,,671,114,HRES
CREC-2016-04-13-pt1-PgH1653,CREC-2016-04-13,BILLS,Congressional Bills,,671,114,HRES
CREC-2016-04-13-pt1-PgH1653,CREC-2016-04-13,BILLS,Congressional Bills,,3340,114,HR
CREC-2016-04-13-pt1-PgH1653,CREC-2016-04-13,BILLS,Congressional Bills,,3791,114,HR
CREC-2016-04-13-pt1-PgH1652-4,CREC-2016-04-13,BILLS,Congressional Bills,,672,114,HRES
CREC-2016-04-13-pt1-PgH1652-4,CREC-2016-04-13,BILLS,Congressional Bills,,672,114,HRES
CREC-2016-04-13-pt1-PgH1652-4,CREC-2016-04-13,BILLS,Congressional Bills,,2666,114,HR
CREC-2016-04-13-pt1-PgH1655,CREC-2016-04-13,,,,,,
CREC-2016-04-13-pt1-PgH1655-2,CREC-2016-04-13,BILLS,Congressional Bills,,3586,114,HR
CREC-2016-04-13-pt1-PgH1655-2,CREC-2016-04-13,BILLS,Congressional Bills,,3586,114,HR
CREC-2016-04-13-pt1-PgH1663,CREC-2016-04-13,BILLS,Congressional Bills,,4482,114,HR
