granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-10-06-pt1-PgH6797,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6797-3,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6797-2,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH-FrontMatter-4,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6798-3,CREC-2015-10-06,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-10-06-pt1-PgH6798,CREC-2015-10-06,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Ralph Abraham,Mr. ABRAHAM,Ralph Lee Abraham
CREC-2015-10-06-pt1-PgH6798-2,CREC-2015-10-06,,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-10-06-pt1-PgH6797-4,CREC-2015-10-06,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2015-10-06-pt1-PgH6799,CREC-2015-10-06,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2015-10-06-pt1-PgH6799-2,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6799-3,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6800,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6800-2,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6800-3,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6800-4,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6800-5,CREC-2015-10-06,,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2015-10-06-pt1-PgH6800-6,CREC-2015-10-06,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-10-06-pt1-PgH6800-7,CREC-2015-10-06,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2015-10-06-pt1-PgH6800-8,CREC-2015-10-06,,,,,,,,,,,,
CREC-2015-10-06-pt1-PgH6801,CREC-2015-10-06,,,,,,,,,,,,
