granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-06-08-pt1-PgH3919,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-4,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-3,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-5,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-7,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-2,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-6,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH-FrontMatter-3,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3919-8,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-2,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-5,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-4,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-6,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-3,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-7,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS-FrontMatter-8,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3849,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgH3921-8,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3849-4,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3849-2,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3849-3,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3849-5,CREC-2015-06-08,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-06-08-pt1-PgS3850,CREC-2015-06-08,,,,,,,,,,,,
CREC-2015-06-08-pt1-PgS3850-2,CREC-2015-06-08,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-06-08-pt1-PgS3850-2,CREC-2015-06-08,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
