granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-10-08-pt1-PgH6895-3,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6895,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6895-2,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6897,CREC-2015-10-08,,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2015-10-08-pt1-PgH6895-4,CREC-2015-10-08,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-10-08-pt1-PgH-FrontMatter,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6896,CREC-2015-10-08,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Luis Gutierrez,Mr. GUTIERREZ,Luis V. Gutierrez
CREC-2015-10-08-pt1-PgH6895-5,CREC-2015-10-08,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",,Mr. EMMER of Minnesota,Tom Emmer
CREC-2015-10-08-pt1-PgH6898-2,CREC-2015-10-08,,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",,Mr. CARSON of Indiana,Andre Carson
CREC-2015-10-08-pt1-PgH6898,CREC-2015-10-08,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2015-10-08-pt1-PgH6897-2,CREC-2015-10-08,,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,"Farr, Sam",,Mr. FARR,Sam Farr
CREC-2015-10-08-pt1-PgH6898-3,CREC-2015-10-08,,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2015-10-08-pt1-PgH6899,CREC-2015-10-08,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2015-10-08-pt1-PgH6900,CREC-2015-10-08,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2015-10-08-pt1-PgH6899-2,CREC-2015-10-08,,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,"Valadao, David G.",David Valadao,Mr. VALADAO,David G. Valadao
CREC-2015-10-08-pt1-PgH6900-2,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6900-3,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6900-4,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-3,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-2,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-4,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-6,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-5,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6901-7,CREC-2015-10-08,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-10-08-pt1-PgH6901-8,CREC-2015-10-08,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2015-10-08-pt1-PgH6901-9,CREC-2015-10-08,,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,"Zinke, Ryan K.",Ryan Zinke,Mr. ZINKE,Ryan K. Zinke
CREC-2015-10-08-pt1-PgH6901-10,CREC-2015-10-08,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-10-08-pt1-PgH6902,CREC-2015-10-08,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-10-08-pt1-PgH6902-2,CREC-2015-10-08,,SPEAKING,H,114,M001166,"McNerney, Jerry",CA,D,"McNerney, Jerry",,Mr. McNERNEY,Jerry McNerney
CREC-2015-10-08-pt1-PgH6902-3,CREC-2015-10-08,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Earl Carter,Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter"
CREC-2015-10-08-pt1-PgH6902-4,CREC-2015-10-08,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2015-10-08-pt1-PgH6902-4,CREC-2015-10-08,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Donald M. Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2015-10-08-pt1-PgH6902-5,CREC-2015-10-08,,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2015-10-08-pt1-PgH6920,CREC-2015-10-08,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-10-08-pt1-PgH6920-2,CREC-2015-10-08,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Theodore Deutch,Mr. DEUTCH,Theodore E. Deutch
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,"Zinke, Ryan K.",Ryan Zinke,Mr. ZINKE,Ryan K. Zinke
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Charles Boustany,Mr. BOUSTANY,"Charles W. Boustany, Jr."
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Charles W. Boustany,Mr. BOUSTANY,"Charles W. Boustany, Jr."
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,"Cramer, Kevin",,Mr. CRAMER,Kevin Cramer
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2015-10-08-pt1-PgH6902-6,CREC-2015-10-08,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,Y000033,"Young, Don",AK,R,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Raul Grijalva,Mr. GRIJALVA,Raul M. Grijalva
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",,Mr. BISHOP of Utah,Rob Bishop
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,,,,,,,Mrs. McMORRIS RODGERS,
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,T000470,"Tipton, Scott  R.",CO,R,"Tipton, Scott R.",Scott Tipton,Mr. TIPTON,Scott R. Tipton
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,P000588,"Pearce, Stevan",NM,R,"Pearce, Stevan",,Mr. PEARCE,Stevan Pearce
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Peter DeFazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",,Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,"Lujan, Ben Ray",Ben Lujan,Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,"Lujan, Ben Ray",Ben R. Lujan,Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan
CREC-2015-10-08-pt1-PgH6911,CREC-2015-10-08,,SPEAKING,H,114,B001290,"Brat, Dave",VA,R,"Brat, Dave",,Mr. BRAT,Dave Brat
CREC-2015-10-08-pt1-PgH6920-3,CREC-2015-10-08,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-10-08-pt1-PgH6921,CREC-2015-10-08,,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2015-10-08-pt1-PgH6921-2,CREC-2015-10-08,,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,"Honda, Michael M.",Michael Honda,Mr. HONDA,Michael M. Honda
CREC-2015-10-08-pt1-PgH6921-3,CREC-2015-10-08,,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2015-10-08-pt1-PgH6921-4,CREC-2015-10-08,,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2015-10-08-pt1-PgH6921-5,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6921-6,CREC-2015-10-08,,,,,,,,,,,,
CREC-2015-10-08-pt1-PgH6921-7,CREC-2015-10-08,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2015-10-08-pt1-PgH6921-7,CREC-2015-10-08,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Louise Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2015-10-08-pt1-PgH6921-7,CREC-2015-10-08,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Louise M. Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2015-10-08-pt1-PgH6921-7,CREC-2015-10-08,,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,"Pocan, Mark",,Mr. POCAN,Mark Pocan
CREC-2015-10-08-pt1-PgH6921-7,CREC-2015-10-08,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2015-10-08-pt1-PgH6931,CREC-2015-10-08,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
