granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-22-pt1-PgH5335,CREC-2015-07-22,,,,,,,,,,,,
CREC-2015-07-22-pt1-PgH-FrontMatter-2,CREC-2015-07-22,,,,,,,,,,,,
CREC-2015-07-22-pt1-PgH5335-2,CREC-2015-07-22,,,,,,,,,,,,
CREC-2015-07-22-pt1-PgH5335-4,CREC-2015-07-22,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-07-22-pt1-PgH5337,CREC-2015-07-22,,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-07-22-pt1-PgH5335-3,CREC-2015-07-22,,,,,,,,,,,,
CREC-2015-07-22-pt1-PgH5336,CREC-2015-07-22,,SPEAKING,H,114,B001274,"Brooks, Mo",AL,R,"Brooks, Mo",Mr. BROOKS of Alabama,Mo Brooks,
CREC-2015-07-22-pt1-PgH5336-2,CREC-2015-07-22,,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-07-22-pt1-PgH5337-2,CREC-2015-07-22,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-07-22-pt1-PgH5338,CREC-2015-07-22,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-07-22-pt1-PgH5338-2,CREC-2015-07-22,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2015-07-22-pt1-PgH5339,CREC-2015-07-22,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2015-07-22-pt1-PgH5340,CREC-2015-07-22,,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
