granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-05-03-pt1-PgH2153-6,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH-FrontMatter,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153-4,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153-2,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153-7,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153-3,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2153-5,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2154,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155-2,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2154-2,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155-4,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155-5,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155-3,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgE645-2,CREC-2016-05-03,,7893,1717,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,"Diaz-Balart, Mario",Mr. DIAZ-BALART,Mario Diaz-Balart,
CREC-2016-05-03-pt1-PgE645-3,CREC-2016-05-03,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-05-03-pt1-PgE645-4,CREC-2016-05-03,,,2123,SPEAKING,H,114,D000622,"Duckworth, Tammy",IL,D,"Duckworth, Tammy",Ms. DUCKWORTH,Tammy Duckworth,
CREC-2016-05-03-pt1-PgE645-5,CREC-2016-05-03,,8063,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-05-03-pt1-PgE646,CREC-2016-05-03,,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2016-05-03-pt1-PgE645-6,CREC-2016-05-03,,,867,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,"Nolan, Richard M.",Mr. NOLAN,Richard M. Nolan,Richard Nolan
CREC-2016-05-03-pt1-PgE645-7,CREC-2016-05-03,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2016-05-03-pt1-PgE646-2,CREC-2016-05-03,,,2112,SPEAKING,H,114,V000130,"Vargas, Juan",CA,D,"Vargas, Juan",Mr. VARGAS,Juan Vargas,
CREC-2016-05-03-pt1-PgE646-3,CREC-2016-05-03,,8115,1596,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2016-05-03-pt1-PgE647-2,CREC-2016-05-03,,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",Mrs. BUSTOS,Cheri Bustos,
CREC-2016-05-03-pt1-PgE647,CREC-2016-05-03,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-05-03-pt1-PgE647-3,CREC-2016-05-03,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-05-03-pt1-PgE647-4,CREC-2016-05-03,,7836,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2016-05-03-pt1-PgE647-5,CREC-2016-05-03,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-05-03-pt1-PgE647-6,CREC-2016-05-03,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-05-03-pt1-PgD459,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgD459-2,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgD459-4,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgD459-5,CREC-2016-05-03,,,,,,,,,,,,,,
CREC-2016-05-03-pt1-PgD459-6,CREC-2016-05-03,,,,,,,,,,,,,,
