granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-01-pt1-PgH3583-2,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3583-3,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3583,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3584-2,CREC-2015-06-01,,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2015-06-01-pt1-PgH3584-2,CREC-2015-06-01,,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,"Conaway, K. Michael",Mr. CONAWAY,K. Michael Conaway,K. Conaway
CREC-2015-06-01-pt1-PgH-FrontMatter,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3584,CREC-2015-06-01,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-06-01-pt1-PgH3583-4,CREC-2015-06-01,,SPEAKING,H,114,M001184,"Massie, Thomas",KY,R,"Massie, Thomas",Mr. MASSIE,Thomas Massie,
CREC-2015-06-01-pt1-PgH3585,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3585-2,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3585-4,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3585-3,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3585-6,CREC-2015-06-01,,SPEAKING,H,114,S001177,"Sablan, Gregorio Kilili Camacho",MP,D,"Sablan, Gregorio Kilili Camacho",Mr. SABLAN,Gregorio Kilili Camacho Sablan,Gregorio Sablan
CREC-2015-06-01-pt1-PgH3585-5,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3585-7,CREC-2015-06-01,,SPEAKING,H,114,T000462,"Tiberi, Patrick J.",OH,R,"Tiberi, Patrick J.",Mr. TIBERI,Patrick J. Tiberi,Patrick Tiberi
CREC-2015-06-01-pt1-PgH3585-8,CREC-2015-06-01,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-06-01-pt1-PgH3586,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3586-2,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3586-3,CREC-2015-06-01,,,,,,,,,,,,
CREC-2015-06-01-pt1-PgH3586-4,CREC-2015-06-01,,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2015-06-01-pt1-PgH3586-4,CREC-2015-06-01,,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,"Smith, Adrian",Mr. SMITH of Nebraska,Adrian Smith,
CREC-2015-06-01-pt1-PgH3586-4,CREC-2015-06-01,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Mr. BEYER,"Donald S. Beyer, Jr.",Donald Beyer
