granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-01-29-pt1-PgS611,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-8,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-5,CREC-2015-01-29,,BILLS,Congressional Bills,1,114,S
CREC-2015-01-29-pt1-PgS611-5,CREC-2015-01-29,,BILLS,Congressional Bills,1,114,S
CREC-2015-01-29-pt1-PgS611-7,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-3,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-6,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS611-4,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS612,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS613,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS613-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS613-3,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS613-4,CREC-2015-01-29,,BILLS,Congressional Bills,299,114,S
CREC-2015-01-29-pt1-PgS615,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS616,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS614,CREC-2015-01-29,,BILLS,Congressional Bills,272,114,S
CREC-2015-01-29-pt1-PgS614,CREC-2015-01-29,,BILLS,Congressional Bills,272,114,S
CREC-2015-01-29-pt1-PgS619,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS617-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS617,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS620,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS620-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS645,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,1,114,S
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,1,114,S
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,203,114,HR
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,266,114,S
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,304,114,S
CREC-2015-01-29-pt1-PgS620-3,CREC-2015-01-29,,BILLS,Congressional Bills,320,114,S
CREC-2015-01-29-pt1-PgS645-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS648,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS648-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS649,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS650,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS650-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS650-3,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS651,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS651-2,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS652,CREC-2015-01-29,,,,,,
CREC-2015-01-29-pt1-PgS651-3,CREC-2015-01-29,,BILLS,Congressional Bills,351,114,HR
CREC-2015-01-29-pt1-PgS653-2,CREC-2015-01-29,,BILLS,Congressional Bills,53,114,SRES
CREC-2015-01-29-pt1-PgS653-2,CREC-2015-01-29,,BILLS,Congressional Bills,54,114,SRES
