granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-02-09-pt1-PgH597-4,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-7,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-5,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH-FrontMatter-3,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-6,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-3,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-2,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-8,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-9,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598,CREC-2016-02-09,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2016-02-09-pt1-PgH597-10,CREC-2016-02-09,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-02-09-pt1-PgH600,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598-2,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598-3,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598-4,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH600-2,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH600-3,CREC-2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-02-09-pt1-PgH600-4,CREC-2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-02-09-pt1-PgH600-4,CREC-2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
