granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-30-pt1-PgH8417-4,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-5,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-7,CREC-2015-11-30,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-11-30-pt1-PgH8417,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-3,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-6,CREC-2015-11-30,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-11-30-pt1-PgH-FrontMatter-2,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-2,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418-2,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418-4,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8417-8,CREC-2015-11-30,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-30-pt1-PgH8418-3,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418-5,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418-6,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8418-7,CREC-2015-11-30,,7939,1527,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,"Shimkus, John",Mr. SHIMKUS,John Shimkus,John M. Shimkus
CREC-2015-11-30-pt1-PgH8418-7,CREC-2015-11-30,,7978,1854,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",Mr. SARBANES,John P. Sarbanes,Mr. John Sarbanes
CREC-2015-11-30-pt1-PgH8418-7,CREC-2015-11-30,,8021,1933,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,"Harper, Gregg",Mr. HARPER,Gregg Harper,
CREC-2015-11-30-pt1-PgH8418-7,CREC-2015-11-30,,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-11-30-pt1-PgH8423,CREC-2015-11-30,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-11-30-pt1-PgH8423,CREC-2015-11-30,,8138,1953,SPEAKING,H,114,P000596,"Pierluisi, Pedro R.",PR,D,"Pierluisi, Pedro R.",Mr. PIERLUISI,Pedro R. Pierluisi,Mr. Pedro Pierluisi
CREC-2015-11-30-pt1-PgH8423,CREC-2015-11-30,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-11-30-pt1-PgH8423,CREC-2015-11-30,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-30-pt1-PgH8426,CREC-2015-11-30,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-11-30-pt1-PgH8426,CREC-2015-11-30,,8138,1953,SPEAKING,H,114,P000596,"Pierluisi, Pedro R.",PR,D,"Pierluisi, Pedro R.",Mr. PIERLUISI,Pedro R. Pierluisi,Mr. Pedro Pierluisi
CREC-2015-11-30-pt1-PgH8426,CREC-2015-11-30,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-30-pt1-PgH8427,CREC-2015-11-30,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-30-pt1-PgH8427,CREC-2015-11-30,,7804,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-11-30-pt1-PgH8427,CREC-2015-11-30,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-11-30-pt1-PgH8428,CREC-2015-11-30,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-30-pt1-PgH8428,CREC-2015-11-30,,7804,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-11-30-pt1-PgH8428,CREC-2015-11-30,,7911,1723,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,"Bordallo, Madeleine Z.",Ms. BORDALLO,Madeleine Z. Bordallo,Ms. Madeleine Bordallo
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,8138,1953,SPEAKING,H,114,P000596,"Pierluisi, Pedro R.",PR,D,"Pierluisi, Pedro R.",Mr. PIERLUISI,Pedro R. Pierluisi,Mr. Pedro Pierluisi
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,,2268,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,"Ratcliffe, John",Mr. RATCLIFFE,John Ratcliffe,
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,,2221,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Mr. Gary Palmer
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-30-pt1-PgH8420,CREC-2015-11-30,,7960,2023,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Mr. RICHMOND,Cedric L. Richmond,Mr. Cedric Richmond
CREC-2015-11-30-pt1-PgH8429-2,CREC-2015-11-30,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-30-pt1-PgH8429-2,CREC-2015-11-30,,7804,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-11-30-pt1-PgH8429-2,CREC-2015-11-30,,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-11-30-pt1-PgH8429-2,CREC-2015-11-30,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-11-30-pt1-PgH8429,CREC-2015-11-30,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-30-pt1-PgH8429,CREC-2015-11-30,,7804,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-11-30-pt1-PgH8431,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8431-2,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8431-3,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8432,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8432-3,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8432-4,CREC-2015-11-30,,,,,,,,,,,,,,
CREC-2015-11-30-pt1-PgH8432-2,CREC-2015-11-30,,,,,,,,,,,,,,
