granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-03-21-pt1-PgH1465,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH-FrontMatter,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1465-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1465-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1465-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1465-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1466,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1465-6,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1466-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1467,CREC-2016-03-21,2016-03-21,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-21-pt1-PgH1467-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1467-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1467-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1467-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-7,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1468-6,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-6,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-7,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-8,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,hshm00,H,Committee on Homeland Security,S
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-21-pt1-PgH1485,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1484,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,hshm00,H,Committee on Homeland Security,S
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-03-21-pt1-PgH1491,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1491-3,CREC-2016-03-21,2016-03-21,,hsru00,H,Committee on Rules,S
CREC-2016-03-21-pt1-PgH1491-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1492,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1491-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1492-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1492-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-6,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1493-7,CREC-2016-03-21,2016-03-21,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-21-pt1-PgH1493-7,CREC-2016-03-21,2016-03-21,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-21-pt1-PgH1494,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1494-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1494-4,CREC-2016-03-21,2016-03-21,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-03-21-pt1-PgH1494-4,CREC-2016-03-21,2016-03-21,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-21-pt1-PgH1494-4,CREC-2016-03-21,2016-03-21,,hsru00,H,Committee on Rules,S
CREC-2016-03-21-pt1-PgH1494-4,CREC-2016-03-21,2016-03-21,,hsas00,H,Committee on Armed Services,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hsas00,H,Committee on Armed Services,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-21-pt1-PgH1494-3,CREC-2016-03-21,2016-03-21,,hshm00,H,Committee on Homeland Security,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsba00,H,Committee on Financial Services,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsii00,H,Committee on Natural Resources,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hshm00,H,Committee on Homeland Security,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsap00,H,Committee on Appropriations,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-21-pt1-PgH1495,CREC-2016-03-21,2016-03-21,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-03-21-pt1-PgH1495-2,CREC-2016-03-21,2016-03-21,,hsap00,H,Committee on Appropriations,S
CREC-2016-03-21-pt1-PgH1495-2,CREC-2016-03-21,2016-03-21,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-03-21-pt1-PgH1495-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-6,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-7,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-8,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1495-9,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496-6,CREC-2016-03-21,2016-03-21,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-21-pt1-PgS-FrontMatter-7,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgH1496-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgS1613,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgS1613-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgS1613-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE341-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE341-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE341-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE341-5,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE342,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE342-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE343,CREC-2016-03-21,2016-03-14,,,,,
CREC-2016-03-21-pt1-PgE342-4,CREC-2016-03-21,2016-03-14,,,,,
CREC-2016-03-21-pt1-PgE342-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE343-3,CREC-2016-03-21,2016-03-14,,,,,
CREC-2016-03-21-pt1-PgE343-2,CREC-2016-03-21,2016-03-17,,,,,
CREC-2016-03-21-pt1-PgE344,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE344-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE345,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE346,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE347,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE346-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE346-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE347-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE347-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE348-2,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE347-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE348,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE348-3,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE348-4,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE349,CREC-2016-03-21,2016-03-21,,,,,
CREC-2016-03-21-pt1-PgE349-2,CREC-2016-03-21,2016-03-21,,,,,
