granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-03-21-pt1-PgH1465,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH-FrontMatter,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1465-2,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1465-4,CREC-2016-03-21,2016-03-21,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2016-03-21-pt1-PgH1465-3,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1465-5,CREC-2016-03-21,2016-03-21,,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,"Bost, Mike",Mr. BOST,Mike Bost,
CREC-2016-03-21-pt1-PgH1466,CREC-2016-03-21,2016-03-21,,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Ms. Elise Stefanik
CREC-2016-03-21-pt1-PgH1465-6,CREC-2016-03-21,2016-03-21,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2016-03-21-pt1-PgH1466-2,CREC-2016-03-21,2016-03-21,,7854,1640,SPEAKING,H,114,I000056,"Issa, Darrell E.",CA,R,"Issa, Darrell E.",Mr. ISSA,Darrell E. Issa,Darrell Issa
CREC-2016-03-21-pt1-PgH1467,CREC-2016-03-21,2016-03-21,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-03-21-pt1-PgH1467-2,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1467-3,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1467-4,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1467-5,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1468-2,CREC-2016-03-21,2016-03-21,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-03-21-pt1-PgH1468,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1468-3,CREC-2016-03-21,2016-03-21,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-03-21-pt1-PgH1468-5,CREC-2016-03-21,2016-03-21,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-03-21-pt1-PgH1468-4,CREC-2016-03-21,2016-03-21,,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2016-03-21-pt1-PgH1468-7,CREC-2016-03-21,2016-03-21,,7986,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2016-03-21-pt1-PgH1469,CREC-2016-03-21,2016-03-21,,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-03-21-pt1-PgH1468-6,CREC-2016-03-21,2016-03-21,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-03-21-pt1-PgH1469-2,CREC-2016-03-21,2016-03-21,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-03-21-pt1-PgH1469-4,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1469-3,CREC-2016-03-21,2016-03-21,,8090,1982,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2016-03-21-pt1-PgH1469-5,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1469-6,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1469-7,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1469-8,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,8589,1731,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,"Miller, Candice S.",Mrs. MILLER of Michigan,Candice S. Miller,Mrs. Candice Miller
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,7974,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,,2255,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,,2126,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2016-03-21-pt1-PgH1469-9,CREC-2016-03-21,2016-03-21,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8367,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8002,1733,SPEAKING,H,114,K000363,"Kline, John",MN,R,"Kline, John",Mr. KLINE,John Kline,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-03-21-pt1-PgH1472,CREC-2016-03-21,2016-03-21,,8171,1490,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,"Hinojosa, Ruben",Mr. HINOJOSA,Ruben Hinojosa,
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,,2102,SPEAKING,H,114,B001287,"Bera, Ami",CA,D,"Bera, Ami",Mr. BERA,Ami Bera,
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,,2261,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Mr. Lee Zeldin
CREC-2016-03-21-pt1-PgH1480,CREC-2016-03-21,2016-03-21,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-03-21-pt1-PgH1485,CREC-2016-03-21,2016-03-21,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2016-03-21-pt1-PgH1485,CREC-2016-03-21,2016-03-21,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2016-03-21-pt1-PgH1484,CREC-2016-03-21,2016-03-21,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-03-21-pt1-PgH1484,CREC-2016-03-21,2016-03-21,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-03-21-pt1-PgH1484,CREC-2016-03-21,2016-03-21,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,7946,1889,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",Mr. CARSON of Indiana,Andre Carson,
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,,2293,SPEAKING,H,114,D000625,"Donovan, Daniel M., Jr.",NY,R,"Donovan, Daniel M., Jr.",Mr. DONOVAN,"Daniel M. Donovan, Jr.",Mr. Daniel Donovan Jr.
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,7881,1838,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Mr. Gus Bilirakis
CREC-2016-03-21-pt1-PgH1487,CREC-2016-03-21,2016-03-21,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-03-21-pt1-PgH1491,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1491-3,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1491-2,CREC-2016-03-21,2016-03-21,,,,,,,,,,,,,,
CREC-2016-03-21-pt1-PgH1492,CREC-2016-03-21,2016-03-21,,8003,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
