granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2016-01-19-pt1-PgS79-6,CREC-2016-01-19,114,RECOGNITION OF THE MAJORITY LEADER,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The PRESIDING OFFICER (Mr. Hoeven). The majority leader is recognized. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The PRESIDING OFFICER (Mr. Hoeven). The majority leader is recognized. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The PRESIDING OFFICER (Mr. Hoeven). The majority leader is recognized. ____________________",package_114_276.csv,313,313,383,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] recognition of the majority leader the presiding officer (mr. hoeven). the majority leader is recognized. ____________________",313
CREC-2016-01-19-pt1-PgS79-7,CREC-2016-01-19,114,AMERICAN SAFE ACT,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] AMERICAN SAFE ACT Mr. McCONNELL. Mr. President, it is clear that many Americans are concerned about the administration's ability to properly vet thousands of individuals from Syria and Iraq. Elected officials in both parties have expressed concern, too, as have administration officials. That is why many Americans are asking us to take a step back and press pause on the program so we can ensure that we have the correct policies and security screenings actually in place. The Senate will consider balanced, bipartisan legislation tomorrow to do just that. Passing the American SAFE Act, which the House has already done with a bipartisan veto-proof margin, would show Americans that their concerns are being heard here in Washington. The aim is to ensure that we have facts first so we can help advance America's tradition of compassion and address the legitimate concerns of her citizens at the same time. I will have more to say on this legislation tomorrow, but I urge colleagues across the aisle to treat this issue with the seriousness it deserves. This debate should be driven by facts and common sense and not fear mongering about targeting widows and orphans or other straw man arguments the White House has made from time to time. Americans deserve a vetting process they can have confidence in, and frankly the refugees coming to this country deserve one too. Safeguards that weed out ISIL sympathizers can help ensure legitimate refugees to our country are not unfairly stigmatized. The American people are concerned and looking to us to lead with both safety and compassion. I am calling on colleagues to help us do so tomorrow by advancing this balanced and bipartisan legislation. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] AMERICAN SAFE ACT Mr. McCONNELL. Mr. President, it is clear that many Americans are concerned about the administration's ability to properly vet thousands of individuals from Syria and Iraq. Elected officials in both parties have expressed concern, too, as have administration officials. That is why many Americans are asking us to take a step back and press pause on the program so we can ensure that we have the correct policies and security screenings actually in place. The Senate will consider balanced, bipartisan legislation tomorrow to do just that. Passing the American SAFE Act, which the House has already done with a bipartisan veto-proof margin, would show Americans that their concerns are being heard here in Washington. The aim is to ensure that we have facts first so we can help advance America's tradition of compassion and address the legitimate concerns of her citizens at the same time. I will have more to say on this legislation tomorrow, but I urge colleagues across the aisle to treat this issue with the seriousness it deserves. This debate should be driven by facts and common sense and not fear mongering about targeting widows and orphans or other straw man arguments the White House has made from time to time. Americans deserve a vetting process they can have confidence in, and frankly the refugees coming to this country deserve one too. Safeguards that weed out ISIL sympathizers can help ensure legitimate refugees to our country are not unfairly stigmatized. The American people are concerned and looking to us to lead with both safety and compassion. I am calling on colleagues to help us do so tomorrow by advancing this balanced and bipartisan legislation. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] AMERICAN SAFE ACT Mr. McCONNELL. Mr. President, it is clear that many Americans are concerned about the administration's ability to properly vet thousands of individuals from Syria and Iraq. Elected officials in both parties have expressed concern, too, as have administration officials. That is why many Americans are asking us to take a step back and press pause on the program so we can ensure that we have the correct policies and security screenings actually in place. The Senate will consider balanced, bipartisan legislation tomorrow to do just that. Passing the American SAFE Act, which the House has already done with a bipartisan veto-proof margin, would show Americans that their concerns are being heard here in Washington. The aim is to ensure that we have facts first so we can help advance America's tradition of compassion and address the legitimate concerns of her citizens at the same time. I will have more to say on this legislation tomorrow, but I urge colleagues across the aisle to treat this issue with the seriousness it deserves. This debate should be driven by facts and common sense and not fear mongering about targeting widows and orphans or other straw man arguments the White House has made from time to time. Americans deserve a vetting process they can have confidence in, and frankly the refugees coming to this country deserve one too. Safeguards that weed out ISIL sympathizers can help ensure legitimate refugees to our country are not unfairly stigmatized. The American people are concerned and looking to us to lead with both safety and compassion. I am calling on colleagues to help us do so tomorrow by advancing this balanced and bipartisan legislation. ____________________",package_114_276.csv,1904,1904,1974,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] american safe act mr. mcconnell. mr. president, it is clear that many americans are concerned about the administration's ability to properly vet thousands of individuals from syria and iraq. elected officials in both parties have expressed concern, too, as have administration officials. that is why many americans are asking us to take a step back and press pause on the program so we can ensure that we have the correct policies and security screenings actually in place. the senate will consider balanced, bipartisan legislation tomorrow to do just that. passing the american safe act, which the house has already done with a bipartisan veto-proof margin, would show americans that their concerns are being heard here in washington. the aim is to ensure that we have facts first so we can help advance america's tradition of compassion and address the legitimate concerns of her citizens at the same time. i will have more to say on this legislation tomorrow, but i urge colleagues across the aisle to treat this issue with the seriousness it deserves. this debate should be driven by facts and common sense and not fear mongering about targeting widows and orphans or other straw man arguments the white house has made from time to time. americans deserve a vetting process they can have confidence in, and frankly the refugees coming to this country deserve one too. safeguards that weed out isil sympathizers can help ensure legitimate refugees to our country are not unfairly stigmatized. the american people are concerned and looking to us to lead with both safety and compassion. i am calling on colleagues to help us do so tomorrow by advancing this balanced and bipartisan legislation. ____________________",1904
CREC-2016-01-19-pt1-PgS79-4,CREC-2016-01-19,114,PRAYER,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Infinite Spirit, Your thoughts are too high for us to comprehend, and Your ways are past finding out. You transform our discordant notes into harmony as Your goodness and mercy pursue us. Abide with our Senators. Lord, give them the insight to discern truth from falsehood, the high from the low, and the enduring from the transient. Impart to them a perspective that will enable them to find the right path. God, bless America. May we not forget that without You, no nation can long endure. We pray in Your merciful Name. Amen. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Infinite Spirit, Your thoughts are too high for us to comprehend, and Your ways are past finding out. You transform our discordant notes into harmony as Your goodness and mercy pursue us. Abide with our Senators. Lord, give them the insight to discern truth from falsehood, the high from the low, and the enduring from the transient. Impart to them a perspective that will enable them to find the right path. God, bless America. May we not forget that without You, no nation can long endure. We pray in Your merciful Name. Amen. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Infinite Spirit, Your thoughts are too high for us to comprehend, and Your ways are past finding out. You transform our discordant notes into harmony as Your goodness and mercy pursue us. Abide with our Senators. Lord, give them the insight to discern truth from falsehood, the high from the low, and the enduring from the transient. Impart to them a perspective that will enable them to find the right path. God, bless America. May we not forget that without You, no nation can long endure. We pray in Your merciful Name. Amen. ____________________",package_114_276.csv,807,807,877,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, dr. barry c. black, offered the following prayer: infinite spirit, your thoughts are too high for us to comprehend, and your ways are past finding out. you transform our discordant notes into harmony as your goodness and mercy pursue us. abide with our senators. lord, give them the insight to discern truth from falsehood, the high from the low, and the enduring from the transient. impart to them a perspective that will enable them to find the right path. god, bless america. may we not forget that without you, no nation can long endure. we pray in your merciful name. amen. ____________________",807
CREC-2016-01-19-pt1-PgS79-5,CREC-2016-01-19,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_276.csv,471,471,541,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the president pro tempore led the pledge of allegiance, as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",471
CREC-2016-01-19-pt1-PgS-FrontMatter,CREC-2016-01-19,114,House of Representatives,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, TUESDAY, JANUARY 19, 2016 No. 10","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, TUESDAY, JANUARY 19, 2016 No. 10","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, TUESDAY, JANUARY 19, 2016 No. 10",package_114_276.csv,284,284,354,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] h o u s e o f r e p r e s e n t a t i v e s vol. 162 washington, tuesday, january 19, 2016 no. 10",284
CREC-2016-01-19-pt1-PgS79-2,CREC-2016-01-19,114,House of Representatives,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives The House was not in session today. Its next meeting will be held on Monday, January 25, 2016, at 2 p.m. _________________________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives The House was not in session today. Its next meeting will be held on Monday, January 25, 2016, at 2 p.m. _________________________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives The House was not in session today. Its next meeting will be held on Monday, January 25, 2016, at 2 p.m. _________________________________",package_114_276.csv,350,350,420,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] house of representatives the house was not in session today. its next meeting will be held on monday, january 25, 2016, at 2 p.m. _________________________________",350
CREC-2016-01-19-pt1-PgS79-8,CREC-2016-01-19,114,MEETING WITH THE PRIME MINISTER OF AUSTRALIA,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MEETING WITH THE PRIME MINISTER OF AUSTRALIA Mr. McCONNELL. Also, Mr. President, later this afternoon I will be meeting with Malcolm Turnbull, the Prime Minister of one of our closest allies, Australia. Our alliance with Canberra is an important one, and our countries share many fundamental values. I am looking forward to meeting the Prime Minister. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MEETING WITH THE PRIME MINISTER OF AUSTRALIA Mr. McCONNELL. Also, Mr. President, later this afternoon I will be meeting with Malcolm Turnbull, the Prime Minister of one of our closest allies, Australia. Our alliance with Canberra is an important one, and our countries share many fundamental values. I am looking forward to meeting the Prime Minister. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MEETING WITH THE PRIME MINISTER OF AUSTRALIA Mr. McCONNELL. Also, Mr. President, later this afternoon I will be meeting with Malcolm Turnbull, the Prime Minister of one of our closest allies, Australia. Our alliance with Canberra is an important one, and our countries share many fundamental values. I am looking forward to meeting the Prime Minister. ____________________",package_114_276.csv,559,559,629,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] meeting with the prime minister of australia mr. mcconnell. also, mr. president, later this afternoon i will be meeting with malcolm turnbull, the prime minister of one of our closest allies, australia. our alliance with canberra is an important one, and our countries share many fundamental values. i am looking forward to meeting the prime minister. ____________________",559
CREC-2016-01-19-pt1-PgS79-3,CREC-2016-01-19,114,Senate,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Senate Tuesday, January 19, 2016 The Senate met at 2 p.m. and was called to order by the President pro tempore (Mr. Hatch). ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Senate Tuesday, January 19, 2016 The Senate met at 2 p.m. and was called to order by the President pro tempore (Mr. Hatch). ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Senate Tuesday, January 19, 2016 The Senate met at 2 p.m. and was called to order by the President pro tempore (Mr. Hatch). ____________________",package_114_276.csv,331,331,401,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] senate tuesday, january 19, 2016 the senate met at 2 p.m. and was called to order by the president pro tempore (mr. hatch). ____________________",331
CREC-2016-01-19-pt1-PgS79-9,CREC-2016-01-19,114,RECOGNITION OF THE MINORITY LEADER,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The PRESIDING OFFICER. The minority leader is recognized. ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The PRESIDING OFFICER. The minority leader is recognized. ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S79] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The PRESIDING OFFICER. The minority leader is recognized. ____________________",package_114_276.csv,300,300,370,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s79] from the congressional record online through the government publishing office [ www.gpo.gov ] recognition of the minority leader the presiding officer. the minority leader is recognized. ____________________",300
CREC-2016-01-19-pt1-PgS80,CREC-2016-01-19,114,SUPREME COURT REVIEW OF IMMIGRATION RULING,"[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S80] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] SUPREME COURT REVIEW OF IMMIGRATION RULING Mr. REID. On another subject, Mr. President, this morning the Supreme Court announced its decision to review the Fifth Circuit Court's illogical ruling on President Obama's Executive actions on immigration. It was only a question of time as to when it would come up because the action of the appellate court was so out of line and unprecedented. I am pleased with the Supreme Court's decision to take a look at this case. The President's Executive actions rely on well-established constitutional authority, and I have full confidence the Constitution will rule that these programs can be implemented. While I was home recently, I met with undocumented parents of U.S. citizens and lawful permanent residents. Instead of having the peace of mind that comes with deferred action, these law-abiding men and women, young and old, continue to live in constant fear of being separated from their families. They must be allowed to vacate the shadows and fully contribute to the country they love and call home. Mr. President, what is the schedule of the Senate this afternoon? ____________________","[Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S80] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] SUPREME COURT REVIEW OF IMMIGRATION RULING Mr. REID. On another subject, Mr. President, this morning the Supreme Court announced its decision to review the Fifth Circuit Court's illogical ruling on President Obama's Executive actions on immigration. It was only a question of time as to when it would come up because the action of the appellate court was so out of line and unprecedented. I am pleased with the Supreme Court's decision to take a look at this case. The President's Executive actions rely on well-established constitutional authority, and I have full confidence the Constitution will rule that these programs can be implemented. While I was home recently, I met with undocumented parents of U.S. citizens and lawful permanent residents. Instead of having the peace of mind that comes with deferred action, these law-abiding men and women, young and old, continue to live in constant fear of being separated from their families. They must be allowed to vacate the shadows and fully contribute to the country they love and call home. Mr. President, what is the schedule of the Senate this afternoon? ____________________","Congressional Record, Volume 162 Issue 10 (Tuesday, January 19, 2016) [Congressional Record Volume 162, Number 10 (Tuesday, January 19, 2016)] [Senate] [Page S80] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] SUPREME COURT REVIEW OF IMMIGRATION RULING Mr. REID. On another subject, Mr. President, this morning the Supreme Court announced its decision to review the Fifth Circuit Court's illogical ruling on President Obama's Executive actions on immigration. It was only a question of time as to when it would come up because the action of the appellate court was so out of line and unprecedented. I am pleased with the Supreme Court's decision to take a look at this case. The President's Executive actions rely on well-established constitutional authority, and I have full confidence the Constitution will rule that these programs can be implemented. While I was home recently, I met with undocumented parents of U.S. citizens and lawful permanent residents. Instead of having the peace of mind that comes with deferred action, these law-abiding men and women, young and old, continue to live in constant fear of being separated from their families. They must be allowed to vacate the shadows and fully contribute to the country they love and call home. Mr. President, what is the schedule of the Senate this afternoon? ____________________",package_114_276.csv,1320,1320,1390,"[congressional record volume 162, number 10 (tuesday, january 19, 2016)] [senate] [page s80] from the congressional record online through the government publishing office [ www.gpo.gov ] supreme court review of immigration ruling mr. reid. on another subject, mr. president, this morning the supreme court announced its decision to review the fifth circuit court's illogical ruling on president obama's executive actions on immigration. it was only a question of time as to when it would come up because the action of the appellate court was so out of line and unprecedented. i am pleased with the supreme court's decision to take a look at this case. the president's executive actions rely on well-established constitutional authority, and i have full confidence the constitution will rule that these programs can be implemented. while i was home recently, i met with undocumented parents of u.s. citizens and lawful permanent residents. instead of having the peace of mind that comes with deferred action, these law-abiding men and women, young and old, continue to live in constant fear of being separated from their families. they must be allowed to vacate the shadows and fully contribute to the country they love and call home. mr. president, what is the schedule of the senate this afternoon? ____________________",1320
