granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-10-26-pt1-PgH7177-7,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177-2,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177-6,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177-3,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177-5,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH-FrontMatter-2,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7177-4,CREC-2015-10-26,,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,"Palazzo, Steven M.",Steven Palazzo,Mr. PALAZZO,Steven M. Palazzo
CREC-2015-10-26-pt1-PgH7178,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7178-3,CREC-2015-10-26,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-10-26-pt1-PgH7178-4,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7178-2,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7178-5,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7178-6,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7183,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,F000458,"Fincher, Stephen Lee",TN,R,"Fincher, Stephen Lee",Stephen Fincher,Mr. FINCHER,Stephen Lee Fincher
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",,Mr. HENSARLING,Jeb Hensarling
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",,Mr. HECK of Washington,Denny Heck
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,"Kinzinger, Adam",,Mr. KINZINGER of Illinois,Adam Kinzinger
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,"Schweikert, David",,Mr. SCHWEIKERT,David Schweikert
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,L000491,"Lucas, Frank D.",OK,R,"Lucas, Frank D.",Frank Lucas,Mr. LUCAS,Frank D. Lucas
CREC-2015-10-26-pt1-PgH7178-7,CREC-2015-10-26,,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",,Mr. CARSON of Indiana,Andre Carson
CREC-2015-10-26-pt1-PgH7184,CREC-2015-10-26,,,,,,,,,,,,
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald S. Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,J000292,"Johnson, Bill",OH,R,"Johnson, Bill",,Mr. JOHNSON of Ohio,Bill Johnson
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",,Mr. WESTERMAN,Bruce Westerman
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,"Palazzo, Steven M.",Steven Palazzo,Mr. PALAZZO,Steven M. Palazzo
CREC-2015-10-26-pt1-PgH7184-2,CREC-2015-10-26,,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,"Bucshon, Larry",,Mr. BUCSHON,Larry Bucshon
