granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-01-11-pt1-PgH226-2,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH225-3,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH-FrontMatter-3,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH225-2,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH226,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH225-4,CREC-2016-01-11,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2016-01-11-pt1-PgH225,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH225-5,CREC-2016-01-11,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2016-01-11-pt1-PgH226-3,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH226-4,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH226-5,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH226-6,CREC-2016-01-11,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-01-11-pt1-PgH227,CREC-2016-01-11,,8222,2074,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,"McKinley, David B.",Mr. McKINLEY,David B. McKinley,Mr. David Mckinley
CREC-2016-01-11-pt1-PgH226-7,CREC-2016-01-11,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-01-11-pt1-PgH227-2,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH227-3,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH227-4,CREC-2016-01-11,,,,,,,,,,,,,,
CREC-2016-01-11-pt1-PgH227-5,CREC-2016-01-11,,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2016-01-11-pt1-PgH227-5,CREC-2016-01-11,,7978,1854,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",Mr. SARBANES,John P. Sarbanes,Mr. John Sarbanes
CREC-2016-01-11-pt1-PgH227-5,CREC-2016-01-11,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-01-11-pt1-PgH227-5,CREC-2016-01-11,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-01-11-pt1-PgH242,CREC-2016-01-11,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-01-11-pt1-PgH242,CREC-2016-01-11,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2016-01-11-pt1-PgH241,CREC-2016-01-11,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-01-11-pt1-PgH241,CREC-2016-01-11,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2016-01-11-pt1-PgH244,CREC-2016-01-11,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-01-11-pt1-PgH244,CREC-2016-01-11,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
