granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-16-pt1-PgH4385,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386-2,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH-FrontMatter-6,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4385-2,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4385-3,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4385-5,CREC-2015-06-16,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-06-16-pt1-PgH4385-4,CREC-2015-06-16,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-06-16-pt1-PgH4386-3,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386-5,CREC-2015-06-16,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-06-16-pt1-PgH4386-4,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386-7,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386-6,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4386-8,CREC-2015-06-16,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-06-16-pt1-PgH4386-9,CREC-2015-06-16,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-06-16-pt1-PgH4386-10,CREC-2015-06-16,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-06-16-pt1-PgH4387-2,CREC-2015-06-16,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-06-16-pt1-PgH4387,CREC-2015-06-16,,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Robin Kelly
CREC-2015-06-16-pt1-PgH4387-5,CREC-2015-06-16,,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,"Torres, Norma J.",Mrs. TORRES,Norma J. Torres,Norma Torres
CREC-2015-06-16-pt1-PgH4387-6,CREC-2015-06-16,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-06-16-pt1-PgH4387-3,CREC-2015-06-16,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-06-16-pt1-PgH4387-4,CREC-2015-06-16,,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Frank Guinta
CREC-2015-06-16-pt1-PgH4388,CREC-2015-06-16,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-06-16-pt1-PgH4388-2,CREC-2015-06-16,,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-06-16-pt1-PgH4388-3,CREC-2015-06-16,,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2015-06-16-pt1-PgH4388-5,CREC-2015-06-16,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2015-06-16-pt1-PgH4388-4,CREC-2015-06-16,,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,"Bordallo, Madeleine Z.",Ms. BORDALLO,Madeleine Z. Bordallo,Madeleine Bordallo
CREC-2015-06-16-pt1-PgH4388-6,CREC-2015-06-16,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-06-16-pt1-PgH4389,CREC-2015-06-16,,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,"Moulton, Seth",Mr. MOULTON,Seth Moulton,
CREC-2015-06-16-pt1-PgH4389-3,CREC-2015-06-16,,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2015-06-16-pt1-PgH4389-2,CREC-2015-06-16,,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-06-16-pt1-PgH4389-4,CREC-2015-06-16,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-06-16-pt1-PgH4389-5,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,S001157,"Scott, David",GA,D,"Scott, David",Mr. DAVID SCOTT of Georgia,David Scott,
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2015-06-16-pt1-PgH4389-6,CREC-2015-06-16,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-06-16-pt1-PgH4395,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4395-2,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4418,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4418-2,CREC-2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,N000181,"Nunes, Devin",CA,R,"Nunes, Devin",Mr. NUNES,Devin Nunes,
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,"Pittenger, Robert",Mr. PITTENGER,Robert Pittenger,
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-06-16-pt1-PgH4396,CREC-2015-06-16,,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
