granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-08-05-pt1-PgS6327-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6328-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6327-6,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6327-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6327,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6328,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6327-5,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6327-4,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6328-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6328-4,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6348,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6329,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6349,CREC-2015-08-05,,BILLS,Congressional Bills,1523,114,S
CREC-2015-08-05-pt1-PgS6349,CREC-2015-08-05,,BILLS,Congressional Bills,1523,114,S
CREC-2015-08-05-pt1-PgS6350,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6348-2,CREC-2015-08-05,,BILLS,Congressional Bills,212,114,HR
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,61,114,HJRES
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,61,114,HJRES
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,497,114,S
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,754,114,S
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,1150,114,S
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,1772,114,S
CREC-2015-08-05-pt1-PgS6329-2,CREC-2015-08-05,,BILLS,Congressional Bills,1944,114,S
CREC-2015-08-05-pt1-PgS6352,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6352-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6354,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6355,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6355-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356-5,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356-4,CREC-2015-08-05,,BILLS,Congressional Bills,72,114,HCONRES
CREC-2015-08-05-pt1-PgS6356-4,CREC-2015-08-05,,BILLS,Congressional Bills,72,114,HCONRES
CREC-2015-08-05-pt1-PgS6356-6,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6356-7,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6363,CREC-2015-08-05,,BILLS,Congressional Bills,246,114,SRES
CREC-2015-08-05-pt1-PgS6363,CREC-2015-08-05,,BILLS,Congressional Bills,246,114,SRES
CREC-2015-08-05-pt1-PgS6363-2,CREC-2015-08-05,,BILLS,Congressional Bills,1707,114,S
CREC-2015-08-05-pt1-PgS6363-2,CREC-2015-08-05,,BILLS,Congressional Bills,1707,114,S
CREC-2015-08-05-pt1-PgS6356-8,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6363-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6364,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6365,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6365-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6366,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6367-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6366-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6367,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6366-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6368,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6369,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6369-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6370,CREC-2015-08-05,,BILLS,Congressional Bills,22,114,HR
CREC-2015-08-05-pt1-PgS6370,CREC-2015-08-05,,BILLS,Congressional Bills,22,114,HR
CREC-2015-08-05-pt1-PgS6370-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6371,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6371-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6372,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6373,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6373-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6373-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6374,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6374-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6375,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6375-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6375-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6375-4,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6376,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6376-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6376-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6377,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6378,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6378-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6377-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6379,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6379-2,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6379-3,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6379-4,CREC-2015-08-05,,BILLS,Congressional Bills,710,114,S
CREC-2015-08-05-pt1-PgS6379-5,CREC-2015-08-05,,BILLS,Congressional Bills,710,114,S
CREC-2015-08-05-pt1-PgS6379-5,CREC-2015-08-05,,BILLS,Congressional Bills,1603,114,S
CREC-2015-08-05-pt1-PgS6379-5,CREC-2015-08-05,,BILLS,Congressional Bills,1946,114,S
CREC-2015-08-05-pt1-PgS6379-6,CREC-2015-08-05,,,,,,
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1938,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1939,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1940,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1941,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1942,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1943,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1944,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1945,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1946,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1947,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1948,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1949,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1950,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1951,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1952,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1953,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1954,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1955,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1956,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1957,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1958,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1959,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1960,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1961,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1962,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1963,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1964,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1965,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1966,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1967,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1968,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1969,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1970,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1971,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1972,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1973,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1974,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1975,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1976,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1977,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1978,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1979,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1980,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1981,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1982,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1983,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1984,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1985,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1986,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1987,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1988,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1989,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1990,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1991,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1992,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1993,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1994,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1995,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1996,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1997,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1998,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,1999,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,2000,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,2001,114,S
CREC-2015-08-05-pt1-PgS6379-7,CREC-2015-08-05,,BILLS,Congressional Bills,2002,114,S
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,242,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,243,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,244,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,245,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,246,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,247,114,SRES
CREC-2015-08-05-pt1-PgS6381,CREC-2015-08-05,,BILLS,Congressional Bills,248,114,SRES
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,142,114,S
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,142,114,S
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,148,114,SRES
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,210,114,S
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,235,114,S
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,271,114,S
CREC-2015-08-05-pt1-PgS6381-2,CREC-2015-08-05,,BILLS,Congressional Bills,283,114,S
