granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-05-20-pt1-PgH3393-4,CREC-2015-05-20,BILLS,Congressional Bills,,1910,114,HR
CREC-2015-05-20-pt1-PgH3393-4,CREC-2015-05-20,BILLS,Congressional Bills,,1910,114,HR
CREC-2015-05-20-pt1-PgH3393-3,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3394-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3393-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3393,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3394,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3396,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH-FrontMatter-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3397,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3396-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-3,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398,CREC-2015-05-20,BILLS,Congressional Bills,,2033,114,HR
CREC-2015-05-20-pt1-PgH3398,CREC-2015-05-20,BILLS,Congressional Bills,,2033,114,HR
CREC-2015-05-20-pt1-PgH3397-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-4,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-2,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-5,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-6,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-7,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3398-8,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3399-3,CREC-2015-05-20,,,,,,
CREC-2015-05-20-pt1-PgH3399-2,CREC-2015-05-20,,,,,,
