granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2015-05-20-pt1-PgH3393-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3393-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3394-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3393-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3393,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3394,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3396,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH-FrontMatter-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3397,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3396-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3397-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-5,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-6,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-7,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3398-8,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3399-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3399-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3399-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3399,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3399-5,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400-6,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3400-5,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401-5,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3401-6,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402-6,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3402-5,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3403,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3403-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3403-3,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3403-4,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,,hswm00,H,Committee on Ways and Means,S
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,hsru00,H,Committee on Rules,S
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,hswm00,H,Committee on Ways and Means,S
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,hsap00,H,Committee on Appropriations,S
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,jstx00,J,Joint Committee on Taxation,J
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3490-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3496,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3491,CREC-2015-05-20,,hsru00,H,Committee on Rules,S
CREC-2015-05-20-pt1-PgH3491,CREC-2015-05-20,,hsii00,H,Committee on Natural Resources,S
CREC-2015-05-20-pt1-PgH3496-2,CREC-2015-05-20,,,,,
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,,hsed00,H,Committee on Education and the Workforce,S
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,,hsgo00,H,Committee on Oversight and Government Reform,S
