granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-10-pt1-PgH4007-2,CREC-2015-06-10,,,,,,,,,,,,
CREC-2015-06-10-pt1-PgH4007-3,CREC-2015-06-10,,,,,,,,,,,,
CREC-2015-06-10-pt1-PgH4007,CREC-2015-06-10,,,,,,,,,,,,
CREC-2015-06-10-pt1-PgH4007-4,CREC-2015-06-10,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-06-10-pt1-PgH4009,CREC-2015-06-10,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-06-10-pt1-PgH4008,CREC-2015-06-10,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-06-10-pt1-PgH4008-2,CREC-2015-06-10,,SPEAKING,H,114,M001151,"Murphy, Tim",PA,R,"Murphy, Tim",Mr. MURPHY of Pennsylvania,Tim Murphy,
CREC-2015-06-10-pt1-PgH-FrontMatter-3,CREC-2015-06-10,,,,,,,,,,,,
CREC-2015-06-10-pt1-PgH4009-2,CREC-2015-06-10,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-06-10-pt1-PgH4010-3,CREC-2015-06-10,,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2015-06-10-pt1-PgH4010,CREC-2015-06-10,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2015-06-10-pt1-PgH4011,CREC-2015-06-10,,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan
CREC-2015-06-10-pt1-PgH4011,CREC-2015-06-10,,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John J. Duncan
CREC-2015-06-10-pt1-PgH4012,CREC-2015-06-10,,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-06-10-pt1-PgH4010-2,CREC-2015-06-10,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
