granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-11-15-pt1-PgH6183-3,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6183-6,CREC-2016-11-15,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2016-11-15-pt1-PgH6183-5,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6183-7,CREC-2016-11-15,,7925,1967,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2016-11-15-pt1-PgH6183-2,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6183-4,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH-FrontMatter-5,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6183,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6183-8,CREC-2016-11-15,,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2016-11-15-pt1-PgH6184,CREC-2016-11-15,,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-11-15-pt1-PgH6184-3,CREC-2016-11-15,,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-11-15-pt1-PgH6184-2,CREC-2016-11-15,,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",Mr. HILL,J. French Hill,
CREC-2016-11-15-pt1-PgH6184-5,CREC-2016-11-15,,8183,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-11-15-pt1-PgH6185,CREC-2016-11-15,,,,,,,,,,,,,,
CREC-2016-11-15-pt1-PgH6184-6,CREC-2016-11-15,,,2295,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,"LaHood, Darin",Mr. LaHOOD,Darin LaHood,
