granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-09-19-pt1-PgH5527,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5527-2,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5527-4,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH-FrontMatter,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5642,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5527-6,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5527-5,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5527-3,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5642-2,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5642-4,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5642-3,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5644-2,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5642-5,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5643,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5644,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5644-3,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5644-4,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgH5644-5,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS-FrontMatter-6,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5871-2,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5871-3,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5871-5,CREC-2016-09-19,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-09-19-pt1-PgS5871,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5871-4,CREC-2016-09-19,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-09-19-pt1-PgS5871-6,CREC-2016-09-19,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-09-19-pt1-PgS5871-7,CREC-2016-09-19,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-09-19-pt1-PgS5872,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5871-8,CREC-2016-09-19,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-09-19-pt1-PgS5873,CREC-2016-09-19,,,,,,,,,,,,,,
CREC-2016-09-19-pt1-PgS5872-2,CREC-2016-09-19,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-09-19-pt1-PgS5873-2,CREC-2016-09-19,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-09-19-pt1-PgS5873-2,CREC-2016-09-19,,8236,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-09-19-pt1-PgS5873-2,CREC-2016-09-19,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
