granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-12-31-pt1-PgH-FrontMatter-4,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10715,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10716,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10717,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10716-2,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10717-3,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgH10717-2,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgE1847-2,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgE1847-3,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgE1847-4,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341-2,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341-3,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341-4,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341-5,CREC-2015-12-31,2015-12-31,,,,,
CREC-2015-12-31-pt1-PgD1341-6,CREC-2015-12-31,2015-12-31,,jspr00,J,Joint Committee on Printing,J
