granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-12-31-pt1-PgH-FrontMatter-4,CREC-2015-12-31,2015-12-31,,,,,,
CREC-2015-12-31-pt1-PgH10715,CREC-2015-12-31,2015-12-31,,,,,,
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,22,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,76,114,HJRES
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,78,114,HJRES
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,208,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,313,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,322,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,323,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,324,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,558,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,623,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,639,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,774,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,1020,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,1314,114,HR
CREC-2015-12-31-pt1-PgH10715-2,CREC-2015-12-31,2015-12-31,,BILLS,Congressional Bills,1442,114,HR
