granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-04-18-pt1-PgH1769-4,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH-FrontMatter,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-5,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-6,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-7,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-3,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-2,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-8,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-9,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1769-10,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-4,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-2,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-3,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-5,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-6,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,hshm00,H,Committee on Homeland Security,S
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-04-18-pt1-PgH1773,CREC-2016-04-18,,ssra00,S,Committee on Rules and Administration,S
CREC-2016-04-18-pt1-PgH1772,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1777,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1774,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1776,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1777-2,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1778,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1779,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1780,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1780-2,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1780-3,CREC-2016-04-18,,hsru00,H,Committee on Rules,S
CREC-2016-04-18-pt1-PgH1780-5,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1780-4,CREC-2016-04-18,,hsru00,H,Committee on Rules,S
CREC-2016-04-18-pt1-PgH1780-6,CREC-2016-04-18,,,,,
CREC-2016-04-18-pt1-PgH1781,CREC-2016-04-18,,,,,
