granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-04-18-pt1-PgH1769-4,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH-FrontMatter,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-5,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-6,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-7,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-3,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-2,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-8,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1769-9,CREC-2016-04-18,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2016-04-18-pt1-PgH1770,CREC-2016-04-18,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-04-18-pt1-PgH1769-10,CREC-2016-04-18,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-04-18-pt1-PgH1770-4,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1770-2,CREC-2016-04-18,,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Elise Stefanik
CREC-2016-04-18-pt1-PgH1770-3,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1770-5,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1770-6,CREC-2016-04-18,,,,,,,,,,,,
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,"Duncan, Jeff",Mr. DUNCAN of South Carolina,Jeff Duncan,
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-04-18-pt1-PgH1770-7,CREC-2016-04-18,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
