granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-10-28-pt1-PgH7258-2,CREC-2015-10-28,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-10-28-pt1-PgH7257-3,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7257-2,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7257,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7257-4,CREC-2015-10-28,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-10-28-pt1-PgH-FrontMatter-2,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7258,CREC-2015-10-28,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-10-28-pt1-PgH7257-5,CREC-2015-10-28,SPEAKING,H,114,B001274,"Brooks, Mo",AL,R,,"Brooks, Mo",Mr. BROOKS of Alabama,Mo Brooks,
CREC-2015-10-28-pt1-PgH7259-2,CREC-2015-10-28,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2015-10-28-pt1-PgH7259,CREC-2015-10-28,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2015-10-28-pt1-PgH7261-2,CREC-2015-10-28,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Michael Fitzpatrick
CREC-2015-10-28-pt1-PgH7260,CREC-2015-10-28,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-10-28-pt1-PgH7260-2,CREC-2015-10-28,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-10-28-pt1-PgH7261,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7260-3,CREC-2015-10-28,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-10-28-pt1-PgH7261-3,CREC-2015-10-28,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-10-28-pt1-PgH7261-4,CREC-2015-10-28,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-10-28-pt1-PgH7262,CREC-2015-10-28,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2015-10-28-pt1-PgH7264,CREC-2015-10-28,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-10-28-pt1-PgH7263-2,CREC-2015-10-28,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,,"Perry, Scott",Mr. PERRY,Scott Perry,
CREC-2015-10-28-pt1-PgH7263,CREC-2015-10-28,SPEAKING,H,114,T000475,"Trott, David A.",MI,R,,"Trott, David A.",Mr. TROTT,David A. Trott,David Trott
CREC-2015-10-28-pt1-PgH7264-2,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7264-3,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7264-4,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7264-5,CREC-2015-10-28,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-10-28-pt1-PgH7264-6,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7264-7,CREC-2015-10-28,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2015-10-28-pt1-PgH7264-8,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7264-9,CREC-2015-10-28,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-10-28-pt1-PgH7265,CREC-2015-10-28,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,David Cicilline
CREC-2015-10-28-pt1-PgH7265-2,CREC-2015-10-28,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-10-28-pt1-PgH7265-3,CREC-2015-10-28,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Marc Veasey
CREC-2015-10-28-pt1-PgH7265-4,CREC-2015-10-28,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-28-pt1-PgH7265-5,CREC-2015-10-28,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2015-10-28-pt1-PgH7265-6,CREC-2015-10-28,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2015-10-28-pt1-PgH7266,CREC-2015-10-28,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Suzan DelBene
CREC-2015-10-28-pt1-PgH7266-2,CREC-2015-10-28,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2015-10-28-pt1-PgH7266-3,CREC-2015-10-28,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2015-10-28-pt1-PgH7266-4,CREC-2015-10-28,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-10-28-pt1-PgH7266-5,CREC-2015-10-28,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,,"Rouzer, David",Mr. ROUZER,David Rouzer,
CREC-2015-10-28-pt1-PgH7266-6,CREC-2015-10-28,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-10-28-pt1-PgH7267,CREC-2015-10-28,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,,"Kuster, Ann M.",Ms. KUSTER,Ann M. Kuster,Ann Kuster
CREC-2015-10-28-pt1-PgH7267-2,CREC-2015-10-28,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2015-10-28-pt1-PgH7267-3,CREC-2015-10-28,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Ben Lujan
CREC-2015-10-28-pt1-PgH7267-3,CREC-2015-10-28,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Ben R. Lujan
CREC-2015-10-28-pt1-PgH7267-6,CREC-2015-10-28,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-10-28-pt1-PgH7267-4,CREC-2015-10-28,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,,"Adams, Alma S.",Ms. ADAMS,Alma S. Adams,Alma Adams
CREC-2015-10-28-pt1-PgH7267-5,CREC-2015-10-28,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2015-10-28-pt1-PgH7268,CREC-2015-10-28,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Gerald Connolly
CREC-2015-10-28-pt1-PgH7271,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7268-2,CREC-2015-10-28,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-10-28-pt1-PgH7268-2,CREC-2015-10-28,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2015-10-28-pt1-PgH7268-2,CREC-2015-10-28,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2015-10-28-pt1-PgH7268-2,CREC-2015-10-28,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-10-28-pt1-PgH7271-2,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7271-3,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7273,CREC-2015-10-28,,,,,,,,,,,,
CREC-2015-10-28-pt1-PgH7271-4,CREC-2015-10-28,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,,"Cole, Tom",Mr. COLE,Tom Cole,
