granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-06-12-pt1-PgH4245-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245-4,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245-6,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245-5,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4245-7,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246-5,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246-4,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4247,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4247-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4246-6,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4265,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4247-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4265-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,ssfi00,S,Committee on Finance,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hsru00,H,Committee on Rules,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hsag00,H,Committee on Agriculture,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hsii00,H,Committee on Natural Resources,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hsbu00,H,Committee on the Budget,S
CREC-2015-06-12-pt1-PgH4247-4,CREC-2015-06-12,2015-06-12,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-06-12-pt1-PgH4265-3,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4333,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4335,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4335-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4335-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,ssfi00,S,Committee on Finance,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hsap00,H,Committee on Appropriations,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hsba00,H,Committee on Financial Services,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hshm00,H,Committee on Homeland Security,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,ssap00,S,Committee on Appropriations,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,ssfr00,S,Committee on Foreign Relations,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hsju00,H,Committee on the Judiciary,S
CREC-2015-06-12-pt1-PgH4271,CREC-2015-06-12,2015-06-12,,hlgw00,H,Select Committee on Energy Independence and Global Warming,L
CREC-2015-06-12-pt1-PgH4336,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4336-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4336-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4336-4,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4336-5,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4336-6,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4337,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4337-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4337-3,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4338,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4341,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4338-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4341-2,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4342-3,CREC-2015-06-12,2015-06-12,,hsas00,H,Committee on Armed Services,S
CREC-2015-06-12-pt1-PgH4342-3,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4342-4,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4342-4,CREC-2015-06-12,2015-06-12,,hsii00,H,Committee on Natural Resources,S
CREC-2015-06-12-pt1-PgH4342-4,CREC-2015-06-12,2015-06-12,,hsag00,H,Committee on Agriculture,S
CREC-2015-06-12-pt1-PgH4342-4,CREC-2015-06-12,2015-06-12,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-06-12-pt1-PgH4342,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4344,CREC-2015-06-12,2015-06-12,,,,,
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsju00,H,Committee on the Judiciary,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsas00,H,Committee on Armed Services,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsii00,H,Committee on Natural Resources,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hshm00,H,Committee on Homeland Security,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsed00,H,Committee on Education and the Workforce,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2015-06-12-pt1-PgH4342-5,CREC-2015-06-12,2015-06-12,,hsba00,H,Committee on Financial Services,S
