granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-04-13-pt1-PgH2117-2,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH-FrontMatter-3,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-3,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-4,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-5,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-6,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-9,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2117-8,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118-2,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118-3,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118-4,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118-5,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2118-6,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119-2,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119-4,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119-3,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119-5,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2119-6,CREC-2015-04-13,2015-04-13,,,,,
CREC-2015-04-13-pt1-PgH2120,CREC-2015-04-13,2015-04-13,,hsba00,H,Committee on Financial Services,S
CREC-2015-04-13-pt1-PgH2121,CREC-2015-04-13,2015-04-13,,hsba00,H,Committee on Financial Services,S
CREC-2015-04-13-pt1-PgH2123,CREC-2015-04-13,2015-04-13,,hsba00,H,Committee on Financial Services,S
CREC-2015-04-13-pt1-PgH2126,CREC-2015-04-13,2015-04-13,,,,,
