granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-04-13-pt1-PgH2117-2,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH-FrontMatter-3,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117-3,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117-4,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117-5,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117-6,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,10,114,HJRES
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,31,114,HCONRES
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,32,114,HCONRES
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,535,114,S
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,1092,114,HR
CREC-2015-04-13-pt1-PgH2117-7,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,1527,114,HR
CREC-2015-04-13-pt1-PgH2117-9,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,10,114,HJRES
CREC-2015-04-13-pt1-PgH2117-9,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,1092,114,HR
CREC-2015-04-13-pt1-PgH2117-9,CREC-2015-04-13,2015-04-13,,BILLS,Congressional Bills,1527,114,HR
CREC-2015-04-13-pt1-PgH2117-8,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2118,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2118-2,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2118-3,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2118-4,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2119,CREC-2015-04-13,2015-04-13,,,,,,
CREC-2015-04-13-pt1-PgH2118-5,CREC-2015-04-13,2015-04-13,,,,,,
