granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-10-27-pt1-PgD1019-3,CREC-2016-10-27,BILLS,Congressional Bills,,166,114,HCONRES
CREC-2016-10-27-pt1-PgS6305-4,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgS6305-3,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgS6305-5,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgS-FrontMatter,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgD1019-2,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgS6305-2,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgD1019,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgD1019-4,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgD1019-5,CREC-2016-10-27,,,,,,
CREC-2016-10-27-pt1-PgD1019-6,CREC-2016-10-27,BILLS,Congressional Bills,,166,114,HCONRES
