granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-14-pt1-PgH2961,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2961-3,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2962-2,CREC-2015-05-14,,SPEAKING,H,114,P000602,"Pompeo, Mike",KS,R,"Pompeo, Mike",Mr. POMPEO,Mike Pompeo,
CREC-2015-05-14-pt1-PgH2961-2,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2962,CREC-2015-05-14,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-05-14-pt1-PgH2961-5,CREC-2015-05-14,,SPEAKING,H,114,B001283,"Bridenstine, Jim",OK,R,"Bridenstine, Jim",Mr. BRIDENSTINE,Jim Bridenstine,
CREC-2015-05-14-pt1-PgH-FrontMatter-5,CREC-2015-05-14,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-05-14-pt1-PgH2961-4,CREC-2015-05-14,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-05-14-pt1-PgH2963-2,CREC-2015-05-14,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-05-14-pt1-PgH2964,CREC-2015-05-14,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2015-05-14-pt1-PgH2964-2,CREC-2015-05-14,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-05-14-pt1-PgH2963,CREC-2015-05-14,,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,"Pocan, Mark",Mr. POCAN,Mark Pocan,
CREC-2015-05-14-pt1-PgH2964-3,CREC-2015-05-14,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-05-14-pt1-PgH2965,CREC-2015-05-14,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-05-14-pt1-PgH2965-2,CREC-2015-05-14,,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-05-14-pt1-PgH2966,CREC-2015-05-14,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-05-14-pt1-PgH2967,CREC-2015-05-14,,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-05-14-pt1-PgH2967-2,CREC-2015-05-14,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2015-05-14-pt1-PgH2968,CREC-2015-05-14,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-05-14-pt1-PgH2968-2,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2968-3,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2968-5,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2968-4,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2969,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2969-3,CREC-2015-05-14,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-05-14-pt1-PgH2969-2,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2969-4,CREC-2015-05-14,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-05-14-pt1-PgH2969-5,CREC-2015-05-14,,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Susan Brooks
CREC-2015-05-14-pt1-PgH2969-6,CREC-2015-05-14,,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,"Ashford, Brad",Mr. ASHFORD,Brad Ashford,
CREC-2015-05-14-pt1-PgH2970,CREC-2015-05-14,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Gus Bilirakis
CREC-2015-05-14-pt1-PgH2969-7,CREC-2015-05-14,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-05-14-pt1-PgH2969-8,CREC-2015-05-14,,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-05-14-pt1-PgH2970-2,CREC-2015-05-14,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Brenda Lawrence
CREC-2015-05-14-pt1-PgH2970-3,CREC-2015-05-14,,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-05-14-pt1-PgH2970-4,CREC-2015-05-14,,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2015-05-14-pt1-PgH2970-5,CREC-2015-05-14,,SPEAKING,H,114,A000369,"Amodei, Mark E.",NV,R,"Amodei, Mark E.",Mr. AMODEI,Mark E. Amodei,Mark Amodei
CREC-2015-05-14-pt1-PgH2970-6,CREC-2015-05-14,,SPEAKING,H,114,H001056,"Herrera Beutler, Jaime",WA,R,"Herrera Beutler, Jaime",Ms. HERRERA BEUTLER,Jaime Herrera Beutler,
CREC-2015-05-14-pt1-PgH2971-2,CREC-2015-05-14,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Paul Gosar
CREC-2015-05-14-pt1-PgH2971,CREC-2015-05-14,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-05-14-pt1-PgH2971-3,CREC-2015-05-14,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald Payne
CREC-2015-05-14-pt1-PgH2971-3,CREC-2015-05-14,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald M. Payne
CREC-2015-05-14-pt1-PgH2971-4,CREC-2015-05-14,,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Elizabeth Esty
CREC-2015-05-14-pt1-PgH2971-5,CREC-2015-05-14,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-05-14-pt1-PgH2971-6,CREC-2015-05-14,,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2015-05-14-pt1-PgH2971-7,CREC-2015-05-14,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-05-14-pt1-PgH2972-2,CREC-2015-05-14,,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,"Moulton, Seth",Mr. MOULTON,Seth Moulton,
CREC-2015-05-14-pt1-PgH2972,CREC-2015-05-14,,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Doris Matsui
CREC-2015-05-14-pt1-PgH2972-3,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2972-4,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2972-5,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,"McCaul, Michael T.",Mr. McCAUL,Michael T. McCaul,Michael McCaul
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",Mr. McDERMOTT,Jim McDermott,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Lee Zeldin
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2015-05-14-pt1-PgH2972-6,CREC-2015-05-14,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,M001187,"Meadows, Mark",NC,R,"Meadows, Mark",Mr. MEADOWS,Mark Meadows,
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,M001188,"Meng, Grace",NY,D,"Meng, Grace",Ms. MENG,Grace Meng,
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Lee Zeldin
CREC-2015-05-14-pt1-PgH2983,CREC-2015-05-14,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-05-14-pt1-PgH2997,CREC-2015-05-14,,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-05-14-pt1-PgH2997-2,CREC-2015-05-14,,,,,,,,,,,,
CREC-2015-05-14-pt1-PgH2998,CREC-2015-05-14,,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
