granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2016-11-14-pt1-PgH6111-3,CREC-2016-11-14,114,PRAYER,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God of the universe, we give You thanks for giving us another day. A full week later, we are thankful that we live in a nation where a peaceful change or readjustment of government is expected. There are many disappointed with the results of the election. May we all be mindful of the great history we have of coming together in the wake of contentious elections. Bless the Members of this assembly as they return to the work facing them, work that needs to be done. Give them the wisdom they need and the charity they must possess to work together. Help them to make wise decisions in a good manner. We ask Your blessing as well on those newly elected, or reelected, to this assembly. May they fully understand the trust that has been given them, to represent not only those whose votes they received, but those who did not vote for them as well. All are citizens, to be represented by the new Members of this people's House. May Your blessing, O God, be with them and with us all this day and every day to come, and may all we do be for Your greater honor and glory. Amen. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God of the universe, we give You thanks for giving us another day. A full week later, we are thankful that we live in a nation where a peaceful change or readjustment of government is expected. There are many disappointed with the results of the election. May we all be mindful of the great history we have of coming together in the wake of contentious elections. Bless the Members of this assembly as they return to the work facing them, work that needs to be done. Give them the wisdom they need and the charity they must possess to work together. Help them to make wise decisions in a good manner. We ask Your blessing as well on those newly elected, or reelected, to this assembly. May they fully understand the trust that has been given them, to represent not only those whose votes they received, but those who did not vote for them as well. All are citizens, to be represented by the new Members of this people's House. May Your blessing, O God, be with them and with us all this day and every day to come, and may all we do be for Your greater honor and glory. Amen. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God of the universe, we give You thanks for giving us another day. A full week later, we are thankful that we live in a nation where a peaceful change or readjustment of government is expected. There are many disappointed with the results of the election. May we all be mindful of the great history we have of coming together in the wake of contentious elections. Bless the Members of this assembly as they return to the work facing them, work that needs to be done. Give them the wisdom they need and the charity they must possess to work together. Help them to make wise decisions in a good manner. We ask Your blessing as well on those newly elected, or reelected, to this assembly. May they fully understand the trust that has been given them, to represent not only those whose votes they received, but those who did not vote for them as well. All are citizens, to be represented by the new Members of this people's House. May Your blessing, O God, be with them and with us all this day and every day to come, and may all we do be for Your greater honor and glory. Amen. ____________________",package_114_250.csv,1376,1376,1447,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, the reverend patrick j. conroy, offered the following prayer: merciful god of the universe, we give you thanks for giving us another day. a full week later, we are thankful that we live in a nation where a peaceful change or readjustment of government is expected. there are many disappointed with the results of the election. may we all be mindful of the great history we have of coming together in the wake of contentious elections. bless the members of this assembly as they return to the work facing them, work that needs to be done. give them the wisdom they need and the charity they must possess to work together. help them to make wise decisions in a good manner. we ask your blessing as well on those newly elected, or reelected, to this assembly. may they fully understand the trust that has been given them, to represent not only those whose votes they received, but those who did not vote for them as well. all are citizens, to be represented by the new members of this people's house. may your blessing, o god, be with them and with us all this day and every day to come, and may all we do be for your greater honor and glory. amen. ____________________",1376
CREC-2016-11-14-pt1-PgH6111,CREC-2016-11-14,114,House of Representatives,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H6111]] House of Representatives The House met at 2 p.m. and was called to order by the Speaker pro tempore (Mr. Collins of New York). ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H6111]] House of Representatives The House met at 2 p.m. and was called to order by the Speaker pro tempore (Mr. Collins of New York). ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H6111]] House of Representatives The House met at 2 p.m. and was called to order by the Speaker pro tempore (Mr. Collins of New York). ____________________",package_114_250.csv,351,351,422,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] [[page h6111]] house of representatives the house met at 2 p.m. and was called to order by the speaker pro tempore (mr. collins of new york). ____________________",351
CREC-2016-11-14-pt1-PgH6111-5,CREC-2016-11-14,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentlewoman from Minnesota (Ms. McCollum) come forward and lead the House in the Pledge of Allegiance. Ms. McCOLLUM led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentlewoman from Minnesota (Ms. McCollum) come forward and lead the House in the Pledge of Allegiance. Ms. McCOLLUM led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentlewoman from Minnesota (Ms. McCollum) come forward and lead the House in the Pledge of Allegiance. Ms. McCOLLUM led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_250.csv,596,596,667,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the speaker pro tempore. will the gentlewoman from minnesota (ms. mccollum) come forward and lead the house in the pledge of allegiance. ms. mccollum led the pledge of allegiance as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",596
CREC-2016-11-14-pt1-PgH6111-7,CREC-2016-11-14,114,DONALD TRUMP'S CAMPAIGN HAS DIVIDED OUR NATION,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Pages H6111-H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DONALD TRUMP'S CAMPAIGN HAS DIVIDED OUR NATION (Ms. McCOLLUM asked and was given permission to address the House for 1 minute and to revise and extend her remarks.) Ms. McCOLLUM. Mr. Speaker, Donald Trump's hateful campaign has divided our Nation. After the election, Mr. Trump promised Americans that he would ``bind the wounds of division.'' His appointment of Stephen Bannon as chief White House strategist is proof of the ugly direction Mr. Trump intends to take this country. Bannon built his media career catering to white supremacists and anti- Semites. The fact that Republicans have been silent on Bannon's appointment is a disturbing sign. It shows that the Republican Party has embraced Trump's campaign agenda of blatant sexism, racial bigotry, and religious intolerance. This is an un-American ideology, and it must be confronted, both here in the House and in our communities. For millions of people, including families in my district, Trump's election means they are now living under a shroud of fear. In this House, and at home in Minnesota, I pledge to keep fighting to defend our fellow Americans from Trump's extreme agenda. If we want a strong America where all families have the opportunity to succeed, then we must stand united and reject those who fan the flames of hate. The SPEAKER pro tempore. The Chair would remind Members to refrain [[Page H6112]] from engaging in personalities toward the President-elect. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Pages H6111-H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DONALD TRUMP'S CAMPAIGN HAS DIVIDED OUR NATION (Ms. McCOLLUM asked and was given permission to address the House for 1 minute and to revise and extend her remarks.) Ms. McCOLLUM. Mr. Speaker, Donald Trump's hateful campaign has divided our Nation. After the election, Mr. Trump promised Americans that he would ``bind the wounds of division.'' His appointment of Stephen Bannon as chief White House strategist is proof of the ugly direction Mr. Trump intends to take this country. Bannon built his media career catering to white supremacists and anti- Semites. The fact that Republicans have been silent on Bannon's appointment is a disturbing sign. It shows that the Republican Party has embraced Trump's campaign agenda of blatant sexism, racial bigotry, and religious intolerance. This is an un-American ideology, and it must be confronted, both here in the House and in our communities. For millions of people, including families in my district, Trump's election means they are now living under a shroud of fear. In this House, and at home in Minnesota, I pledge to keep fighting to defend our fellow Americans from Trump's extreme agenda. If we want a strong America where all families have the opportunity to succeed, then we must stand united and reject those who fan the flames of hate. The SPEAKER pro tempore. The Chair would remind Members to refrain [[Page H6112]] from engaging in personalities toward the President-elect. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Pages H6111-H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DONALD TRUMP'S CAMPAIGN HAS DIVIDED OUR NATION (Ms. McCOLLUM asked and was given permission to address the House for 1 minute and to revise and extend her remarks.) Ms. McCOLLUM. Mr. Speaker, Donald Trump's hateful campaign has divided our Nation. After the election, Mr. Trump promised Americans that he would ``bind the wounds of division.'' His appointment of Stephen Bannon as chief White House strategist is proof of the ugly direction Mr. Trump intends to take this country. Bannon built his media career catering to white supremacists and anti- Semites. The fact that Republicans have been silent on Bannon's appointment is a disturbing sign. It shows that the Republican Party has embraced Trump's campaign agenda of blatant sexism, racial bigotry, and religious intolerance. This is an un-American ideology, and it must be confronted, both here in the House and in our communities. For millions of people, including families in my district, Trump's election means they are now living under a shroud of fear. In this House, and at home in Minnesota, I pledge to keep fighting to defend our fellow Americans from Trump's extreme agenda. If we want a strong America where all families have the opportunity to succeed, then we must stand united and reject those who fan the flames of hate. The SPEAKER pro tempore. The Chair would remind Members to refrain [[Page H6112]] from engaging in personalities toward the President-elect. ____________________",package_114_250.csv,1652,1652,1723,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [pages h6111-h6112] from the congressional record online through the government publishing office [ www.gpo.gov ] donald trump's campaign has divided our nation (ms. mccollum asked and was given permission to address the house for 1 minute and to revise and extend her remarks.) ms. mccollum. mr. speaker, donald trump's hateful campaign has divided our nation. after the election, mr. trump promised americans that he would ``bind the wounds of division.'' his appointment of stephen bannon as chief white house strategist is proof of the ugly direction mr. trump intends to take this country. bannon built his media career catering to white supremacists and anti- semites. the fact that republicans have been silent on bannon's appointment is a disturbing sign. it shows that the republican party has embraced trump's campaign agenda of blatant sexism, racial bigotry, and religious intolerance. this is an un-american ideology, and it must be confronted, both here in the house and in our communities. for millions of people, including families in my district, trump's election means they are now living under a shroud of fear. in this house, and at home in minnesota, i pledge to keep fighting to defend our fellow americans from trump's extreme agenda. if we want a strong america where all families have the opportunity to succeed, then we must stand united and reject those who fan the flames of hate. the speaker pro tempore. the chair would remind members to refrain [[page h6112]] from engaging in personalities toward the president-elect. ____________________",1652
CREC-2016-11-14-pt1-PgH6111-2,CREC-2016-11-14,114,DESIGNATION OF THE SPEAKER PRO TEMPORE,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, November 14, 2016. I hereby appoint the Honorable Chris Collins to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, November 14, 2016. I hereby appoint the Honorable Chris Collins to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, November 14, 2016. I hereby appoint the Honorable Chris Collins to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________",package_114_250.csv,518,518,589,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] designation of the speaker pro tempore the speaker pro tempore laid before the house the following communication from the speaker: washington, dc, november 14, 2016. i hereby appoint the honorable chris collins to act as speaker pro tempore on this day. paul d. ryan, speaker of the house of representatives. ____________________",518
CREC-2016-11-14-pt1-PgH-FrontMatter-2,CREC-2016-11-14,114,House of Representatives,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, MONDAY, NOVEMBER 14, 2016 No. 162","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, MONDAY, NOVEMBER 14, 2016 No. 162","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] H O U S E O F R E P R E S E N T A T I V E S Vol. 162 WASHINGTON, MONDAY, NOVEMBER 14, 2016 No. 162",package_114_250.csv,287,287,358,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] h o u s e o f r e p r e s e n t a t i v e s vol. 162 washington, monday, november 14, 2016 no. 162",287
CREC-2016-11-14-pt1-PgH6111-6,CREC-2016-11-14,114,CONGRATULATING COMMUNITIES IN SCHOOLS OF WILKES COUNTY,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CONGRATULATING COMMUNITIES IN SCHOOLS OF WILKES COUNTY (Ms. FOXX asked and was given permission to address the House for 1 minute.) Ms. FOXX. Mr. Speaker, today I rise to congratulate Communities In Schools of Wilkes County, which has been awarded a $500,000 grant from AT&T to increase its assistance to underserved youths in Wilkes and Alexander Counties. The funds will be used to expand the Increasing Intentionality Initiative into seven high-poverty, rural high schools in North Wilkesboro and Taylorsville. Of the more than 5,500 students in grades 9 to 12 who will be served by this expansion, more than 1,000 will receive individualized, case-managed services. Growing up in the mountains of North Carolina, I learned firsthand how education plays a vital role in the success of individual Americans. Education can change lives, especially when you have community support and a network of caring adults dedicated to helping all children reach their potential. That is what Communities In Schools is all about and why I am excited to see it expand in North Carolina's Fifth District. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CONGRATULATING COMMUNITIES IN SCHOOLS OF WILKES COUNTY (Ms. FOXX asked and was given permission to address the House for 1 minute.) Ms. FOXX. Mr. Speaker, today I rise to congratulate Communities In Schools of Wilkes County, which has been awarded a $500,000 grant from AT&T to increase its assistance to underserved youths in Wilkes and Alexander Counties. The funds will be used to expand the Increasing Intentionality Initiative into seven high-poverty, rural high schools in North Wilkesboro and Taylorsville. Of the more than 5,500 students in grades 9 to 12 who will be served by this expansion, more than 1,000 will receive individualized, case-managed services. Growing up in the mountains of North Carolina, I learned firsthand how education plays a vital role in the success of individual Americans. Education can change lives, especially when you have community support and a network of caring adults dedicated to helping all children reach their potential. That is what Communities In Schools is all about and why I am excited to see it expand in North Carolina's Fifth District. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CONGRATULATING COMMUNITIES IN SCHOOLS OF WILKES COUNTY (Ms. FOXX asked and was given permission to address the House for 1 minute.) Ms. FOXX. Mr. Speaker, today I rise to congratulate Communities In Schools of Wilkes County, which has been awarded a $500,000 grant from AT&T to increase its assistance to underserved youths in Wilkes and Alexander Counties. The funds will be used to expand the Increasing Intentionality Initiative into seven high-poverty, rural high schools in North Wilkesboro and Taylorsville. Of the more than 5,500 students in grades 9 to 12 who will be served by this expansion, more than 1,000 will receive individualized, case-managed services. Growing up in the mountains of North Carolina, I learned firsthand how education plays a vital role in the success of individual Americans. Education can change lives, especially when you have community support and a network of caring adults dedicated to helping all children reach their potential. That is what Communities In Schools is all about and why I am excited to see it expand in North Carolina's Fifth District. ____________________",package_114_250.csv,1301,1301,1372,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] congratulating communities in schools of wilkes county (ms. foxx asked and was given permission to address the house for 1 minute.) ms. foxx. mr. speaker, today i rise to congratulate communities in schools of wilkes county, which has been awarded a $500,000 grant from at&t to increase its assistance to underserved youths in wilkes and alexander counties. the funds will be used to expand the increasing intentionality initiative into seven high-poverty, rural high schools in north wilkesboro and taylorsville. of the more than 5,500 students in grades 9 to 12 who will be served by this expansion, more than 1,000 will receive individualized, case-managed services. growing up in the mountains of north carolina, i learned firsthand how education plays a vital role in the success of individual americans. education can change lives, especially when you have community support and a network of caring adults dedicated to helping all children reach their potential. that is what communities in schools is all about and why i am excited to see it expand in north carolina's fifth district. ____________________",1301
CREC-2016-11-14-pt1-PgH6111-4,CREC-2016-11-14,114,THE JOURNAL,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6111] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________",package_114_250.csv,419,419,490,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6111] from the congressional record online through the government publishing office [ www.gpo.gov ] the journal the speaker pro tempore. the chair has examined the journal of the last day's proceedings and announces to the house his approval thereof. pursuant to clause 1, rule i, the journal stands approved. ____________________",419
CREC-2016-11-14-pt1-PgH6112,CREC-2016-11-14,114,DON'T BELIEVE THE MEDIA,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DON'T BELIEVE THE MEDIA (Mr. SMITH of Texas asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. SMITH of Texas. Mr. Speaker, the liberal media tried to destroy Donald Trump. Instead, they destroyed their own credibility. Their extreme bias is provable. The network media's coverage of Mr. Trump was 91 percent negative, and 96 percent of campaign contributions from journalists went to Hillary Clinton. By a 10 to 1 ratio, the American people felt the media were trying to elect Mrs. Clinton. A Gallup Poll found that the people's trust in the media has hit a record low. Has the media learned any lessons? Will they show any humility? Will they now try to be objective? Not likely, given the last few days' headlines and commentaries. Until news reporters give the American people the facts rather than expressing their own opinions, there is no reason to believe what they say or write. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DON'T BELIEVE THE MEDIA (Mr. SMITH of Texas asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. SMITH of Texas. Mr. Speaker, the liberal media tried to destroy Donald Trump. Instead, they destroyed their own credibility. Their extreme bias is provable. The network media's coverage of Mr. Trump was 91 percent negative, and 96 percent of campaign contributions from journalists went to Hillary Clinton. By a 10 to 1 ratio, the American people felt the media were trying to elect Mrs. Clinton. A Gallup Poll found that the people's trust in the media has hit a record low. Has the media learned any lessons? Will they show any humility? Will they now try to be objective? Not likely, given the last few days' headlines and commentaries. Until news reporters give the American people the facts rather than expressing their own opinions, there is no reason to believe what they say or write. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DON'T BELIEVE THE MEDIA (Mr. SMITH of Texas asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. SMITH of Texas. Mr. Speaker, the liberal media tried to destroy Donald Trump. Instead, they destroyed their own credibility. Their extreme bias is provable. The network media's coverage of Mr. Trump was 91 percent negative, and 96 percent of campaign contributions from journalists went to Hillary Clinton. By a 10 to 1 ratio, the American people felt the media were trying to elect Mrs. Clinton. A Gallup Poll found that the people's trust in the media has hit a record low. Has the media learned any lessons? Will they show any humility? Will they now try to be objective? Not likely, given the last few days' headlines and commentaries. Until news reporters give the American people the facts rather than expressing their own opinions, there is no reason to believe what they say or write. ____________________",package_114_250.csv,1154,1154,1225,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6112] from the congressional record online through the government publishing office [ www.gpo.gov ] don't believe the media (mr. smith of texas asked and was given permission to address the house for 1 minute and to revise and extend his remarks.) mr. smith of texas. mr. speaker, the liberal media tried to destroy donald trump. instead, they destroyed their own credibility. their extreme bias is provable. the network media's coverage of mr. trump was 91 percent negative, and 96 percent of campaign contributions from journalists went to hillary clinton. by a 10 to 1 ratio, the american people felt the media were trying to elect mrs. clinton. a gallup poll found that the people's trust in the media has hit a record low. has the media learned any lessons? will they show any humility? will they now try to be objective? not likely, given the last few days' headlines and commentaries. until news reporters give the american people the facts rather than expressing their own opinions, there is no reason to believe what they say or write. ____________________",1154
CREC-2016-11-14-pt1-PgH6112-4,CREC-2016-11-14,114,IN RECOGNITION OF AL KENNICKELL,"[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] IN RECOGNITION OF AL KENNICKELL (Mr. CARTER of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. CARTER of Georgia. Mr. Speaker, I rise today to congratulate Mr. Al Kennickell of Savannah, Georgia, for being named The Citadel Alumnus of the Year. Mr. Kennickell graduated from South Carolina's prestigious military college in 1977 after attending on a football scholarship. After graduation, he returned to Savannah to work in his family's printing business, Kennickell Printing Company. The business was originally founded by his grandfather in 1892. His hard work with the company led him to purchase it, and he further developed it into The Kennickell Group, which is now an award-winning printing company that does business internationally. In addition to growing his business, Mr. Kennickell dedicates much of his time towards the Savannah community. One of his many impressive community achievements includes the role of bringing the Liberty Mutual Legends of Golf, a professional golf tournament, to Savannah and coordinating its volunteer program. Currently, Mr. Kennickell is serving as president of the Brigadier Foundation of The Citadel, where his positive efforts are being felt throughout the foundation and the rest of the college. Congratulations, Mr. Kennickell. We are proud of you in Savannah, Georgia. ____________________","[Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] IN RECOGNITION OF AL KENNICKELL (Mr. CARTER of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. CARTER of Georgia. Mr. Speaker, I rise today to congratulate Mr. Al Kennickell of Savannah, Georgia, for being named The Citadel Alumnus of the Year. Mr. Kennickell graduated from South Carolina's prestigious military college in 1977 after attending on a football scholarship. After graduation, he returned to Savannah to work in his family's printing business, Kennickell Printing Company. The business was originally founded by his grandfather in 1892. His hard work with the company led him to purchase it, and he further developed it into The Kennickell Group, which is now an award-winning printing company that does business internationally. In addition to growing his business, Mr. Kennickell dedicates much of his time towards the Savannah community. One of his many impressive community achievements includes the role of bringing the Liberty Mutual Legends of Golf, a professional golf tournament, to Savannah and coordinating its volunteer program. Currently, Mr. Kennickell is serving as president of the Brigadier Foundation of The Citadel, where his positive efforts are being felt throughout the foundation and the rest of the college. Congratulations, Mr. Kennickell. We are proud of you in Savannah, Georgia. ____________________","Congressional Record, Volume 162 Issue 162 (Monday, November 14, 2016) [Congressional Record Volume 162, Number 162 (Monday, November 14, 2016)] [House] [Page H6112] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] IN RECOGNITION OF AL KENNICKELL (Mr. CARTER of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. CARTER of Georgia. Mr. Speaker, I rise today to congratulate Mr. Al Kennickell of Savannah, Georgia, for being named The Citadel Alumnus of the Year. Mr. Kennickell graduated from South Carolina's prestigious military college in 1977 after attending on a football scholarship. After graduation, he returned to Savannah to work in his family's printing business, Kennickell Printing Company. The business was originally founded by his grandfather in 1892. His hard work with the company led him to purchase it, and he further developed it into The Kennickell Group, which is now an award-winning printing company that does business internationally. In addition to growing his business, Mr. Kennickell dedicates much of his time towards the Savannah community. One of his many impressive community achievements includes the role of bringing the Liberty Mutual Legends of Golf, a professional golf tournament, to Savannah and coordinating its volunteer program. Currently, Mr. Kennickell is serving as president of the Brigadier Foundation of The Citadel, where his positive efforts are being felt throughout the foundation and the rest of the college. Congratulations, Mr. Kennickell. We are proud of you in Savannah, Georgia. ____________________",package_114_250.csv,1597,1597,1668,"[congressional record volume 162, number 162 (monday, november 14, 2016)] [house] [page h6112] from the congressional record online through the government publishing office [ www.gpo.gov ] in recognition of al kennickell (mr. carter of georgia asked and was given permission to address the house for 1 minute and to revise and extend his remarks.) mr. carter of georgia. mr. speaker, i rise today to congratulate mr. al kennickell of savannah, georgia, for being named the citadel alumnus of the year. mr. kennickell graduated from south carolina's prestigious military college in 1977 after attending on a football scholarship. after graduation, he returned to savannah to work in his family's printing business, kennickell printing company. the business was originally founded by his grandfather in 1892. his hard work with the company led him to purchase it, and he further developed it into the kennickell group, which is now an award-winning printing company that does business internationally. in addition to growing his business, mr. kennickell dedicates much of his time towards the savannah community. one of his many impressive community achievements includes the role of bringing the liberty mutual legends of golf, a professional golf tournament, to savannah and coordinating its volunteer program. currently, mr. kennickell is serving as president of the brigadier foundation of the citadel, where his positive efforts are being felt throughout the foundation and the rest of the college. congratulations, mr. kennickell. we are proud of you in savannah, georgia. ____________________",1597
