granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-03-03-pt1-PgH1527,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH-FrontMatter,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-2,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-3,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-4,CREC-2015-03-03,2015-03-03,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-03-03-pt1-PgH1527-5,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-6,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-7,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1527-8,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1531-2,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1531,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1528,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1531-3,CREC-2015-03-03,2015-03-03,,7904,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-03-03-pt1-PgH1535,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1552,CREC-2015-03-03,2015-03-03,,,,,,,,,,,,,,
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,7904,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James Mcgovern
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,8149,322,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan Jr.
