granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-03-03-pt1-PgH1527,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH-FrontMatter,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-2,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-3,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-4,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-5,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-6,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-7,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1527-8,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1531-2,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1531,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1528,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1531-3,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1535,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1552,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,hsru00,H,Committee on Rules,S
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,hshm00,H,Committee on Homeland Security,S
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,hsap00,H,Committee on Appropriations,S
CREC-2015-03-03-pt1-PgH1562,CREC-2015-03-03,2015-03-03,,hsru00,H,Committee on Rules,S
CREC-2015-03-03-pt1-PgH1552-2,CREC-2015-03-03,2015-03-03,,hsbu00,H,Committee on the Budget,S
CREC-2015-03-03-pt1-PgH1558,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1564-3,CREC-2015-03-03,2015-03-03,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-03-03-pt1-PgH1564,CREC-2015-03-03,2015-03-03,,,,,
CREC-2015-03-03-pt1-PgH1564-2,CREC-2015-03-03,2015-03-03,,hsfa00,H,Committee on Foreign Affairs,S
