granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-03-03-pt1-PgH1527,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH-FrontMatter,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-2,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-3,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-4,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-5,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-6,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,431,114,HR
CREC-2015-03-03-pt1-PgH1527-7,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1527-8,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1531-2,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1531,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1528,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1531-3,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1535,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-03-pt1-PgH1535,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-03-pt1-PgH1552,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-03-pt1-PgH1531-4,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,749,114,HR
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-03-pt1-PgH1535-2,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-03-pt1-PgH1562,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,138,114,HRES
CREC-2015-03-03-pt1-PgH1562,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,138,114,HRES
CREC-2015-03-03-pt1-PgH1562,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,1029,114,HR
CREC-2015-03-03-pt1-PgH1562,CREC-2015-03-03,2015-03-03,,BILLS,Congressional Bills,1030,114,HR
CREC-2015-03-03-pt1-PgH1552-2,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1558,CREC-2015-03-03,2015-03-03,,,,,,
CREC-2015-03-03-pt1-PgH1564-3,CREC-2015-03-03,2015-03-03,,,,,,
