granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-11-03-pt1-PgD1023,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgS6309-4,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgS6309-5,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgS6309-3,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgS-FrontMatter,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgS6309-2,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgD1023-2,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgD1023-3,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgD1023-4,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgD1023-5,CREC-2016-11-03,,,,,
CREC-2016-11-03-pt1-PgD1023-6,CREC-2016-11-03,,jspr00,J,Joint Committee on Printing,J
