granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-02-11-pt1-PgH921-3,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH921-5,CREC-2015-02-11,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-02-11-pt1-PgH921-4,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH-FrontMatter,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH922-2,CREC-2015-02-11,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",,Mr. QUIGLEY,Mike Quigley
CREC-2015-02-11-pt1-PgH921,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH922,CREC-2015-02-11,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-02-11-pt1-PgH921-2,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH923,CREC-2015-02-11,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2015-02-11-pt1-PgH925-2,CREC-2015-02-11,,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-02-11-pt1-PgH924-2,CREC-2015-02-11,,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Danny Davis,Mr. DANNY K. DAVIS of Illinois,Danny K. Davis
CREC-2015-02-11-pt1-PgH924,CREC-2015-02-11,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-02-11-pt1-PgH924-3,CREC-2015-02-11,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2015-02-11-pt1-PgH925,CREC-2015-02-11,,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",,Mr. ELLISON,Keith Ellison
CREC-2015-02-11-pt1-PgH926,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH926-2,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH926-3,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH926-4,CREC-2015-02-11,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2015-02-11-pt1-PgH927-2,CREC-2015-02-11,,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,"Johnson, Sam",,Mr. SAM JOHNSON of Texas,Sam Johnson
CREC-2015-02-11-pt1-PgH926-5,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH927,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH927-3,CREC-2015-02-11,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2015-02-11-pt1-PgH926-6,CREC-2015-02-11,,,,,,,,,,,,
CREC-2015-02-11-pt1-PgH927-4,CREC-2015-02-11,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-02-11-pt1-PgH928,CREC-2015-02-11,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",,Mr. HIGGINS,Brian Higgins
CREC-2015-02-11-pt1-PgH928-2,CREC-2015-02-11,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2015-02-11-pt1-PgH928-3,CREC-2015-02-11,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2015-02-11-pt1-PgH928-4,CREC-2015-02-11,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-02-11-pt1-PgH928-5,CREC-2015-02-11,,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,"Torres, Norma J.",Norma Torres,Mrs. TORRES,Norma J. Torres
CREC-2015-02-11-pt1-PgH928-6,CREC-2015-02-11,,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",,Mrs. BLACK,Diane Black
CREC-2015-02-11-pt1-PgH928-7,CREC-2015-02-11,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-02-11-pt1-PgH929,CREC-2015-02-11,,SPEAKING,H,114,,,,,,,Mrs. McMORRIS RODGERS,
CREC-2015-02-11-pt1-PgH929-2,CREC-2015-02-11,,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2015-02-11-pt1-PgH929-3,CREC-2015-02-11,,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,"Stutzman, Marlin A.",Marlin Stutzman,Mr. STUTZMAN,Marlin A. Stutzman
