granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-04-15-pt1-PgH1739,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH-FrontMatter-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-6,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1739-7,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1740-6,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1754,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1755,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1741,CREC-2016-04-15,2016-04-15,,hsru00,H,Committee on Rules,S
CREC-2016-04-15-pt1-PgH1741,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgH1741,CREC-2016-04-15,2016-04-15,,hsbu00,H,Committee on the Budget,S
CREC-2016-04-15-pt1-PgH1755-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1755-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1756-6,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1757,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1757-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1758,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1763,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1758-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1763-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1763-3,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgH1763-3,CREC-2016-04-15,2016-04-15,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-04-15-pt1-PgH1763-3,CREC-2016-04-15,2016-04-15,,hsii00,H,Committee on Natural Resources,S
CREC-2016-04-15-pt1-PgH1764,CREC-2016-04-15,2016-04-15,,hsju00,H,Committee on the Judiciary,S
CREC-2016-04-15-pt1-PgH1764,CREC-2016-04-15,2016-04-15,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-04-15-pt1-PgH1764,CREC-2016-04-15,2016-04-15,,hsap00,H,Committee on Appropriations,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsbu00,H,Committee on the Budget,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsju00,H,Committee on the Judiciary,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsas00,H,Committee on Armed Services,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsag00,H,Committee on Agriculture,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hswm00,H,Committee on Ways and Means,S
CREC-2016-04-15-pt1-PgH1764-2,CREC-2016-04-15,2016-04-15,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-04-15-pt1-PgH1765,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-6,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-7,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-9,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-8,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-10,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-11,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-12,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-13,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-14,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-16,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-15,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-17,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-18,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-19,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1766,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1765-20,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1766-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1766-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE479-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE479-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgH1766-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE479-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE479-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE480,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE480-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE480-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE480-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE481-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE481-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE481,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE482-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE481-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE482,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE482-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE482-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE483,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE483-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE484,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE483-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE484-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE484-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE484-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE485,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE485-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE485-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE486,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE486-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE486-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE487,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE487-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE487-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE488,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE488-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE488-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE488-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE489-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE489,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE489-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE490-6,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE491,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE491-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE491-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE491-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE492,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE492-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE492-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE492-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE493,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE493-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE493-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE494,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE494-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE493-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE494-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE494-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE494-5,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE495-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE495-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE495,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE496,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE496-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE496-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE496-4,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE497-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE497,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgE497-3,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgD378,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgD378-2,CREC-2016-04-15,2016-04-15,,,,,
CREC-2016-04-15-pt1-PgD379-2,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgD379-2,CREC-2016-04-15,2016-04-15,,hsru00,H,Committee on Rules,S
CREC-2016-04-15-pt1-PgD379,CREC-2016-04-15,2016-04-15,,hsas00,H,Committee on Armed Services,S
CREC-2016-04-15-pt1-PgD379,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgD379,CREC-2016-04-15,2016-04-15,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-04-15-pt1-PgD378-3,CREC-2016-04-15,2016-04-15,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-04-15-pt1-PgD379-3,CREC-2016-04-15,2016-04-15,,jspr00,J,Joint Committee on Printing,J
