granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-31-pt1-PgS3323-4,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3323-3,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3323-6,CREC-2015-05-31,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-31-pt1-PgS3323-5,CREC-2015-05-31,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-31-pt1-PgS3323-2,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3323,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3323-7,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3323-8,CREC-2015-05-31,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-31-pt1-PgS3324,CREC-2015-05-31,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-31-pt1-PgS3324-2,CREC-2015-05-31,,,,,,,,,,,,
CREC-2015-05-31-pt1-PgS3341,CREC-2015-05-31,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-31-pt1-PgS3341-2,CREC-2015-05-31,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Mikulski
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-05-31-pt1-PgS3324-3,CREC-2015-05-31,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
