granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-08-12-pt1-PgS5213-3,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgS5213-2,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgS5213-5,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgS5213-4,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgD855,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgD855-2,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgD855-3,CREC-2016-08-12,2016-08-12,,BILLS,Congressional Bills,50,114,SCONRES
CREC-2016-08-12-pt1-PgD855-4,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgD855-5,CREC-2016-08-12,2016-08-12,,,,,,
CREC-2016-08-12-pt1-PgD855-6,CREC-2016-08-12,2016-08-12,,BILLS,Congressional Bills,50,114,SCONRES
CREC-2016-08-12-pt1-PgS-FrontMatter,CREC-2016-08-12,2016-08-12,,,,,,
