granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-09-29-pt1-PgS6251-5,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6251-3,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6251-2,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6251-4,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6251-7,CREC-2016-09-29,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-29-pt1-PgS6251-7,CREC-2016-09-29,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-09-29-pt1-PgS-FrontMatter-2,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6252,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6251-6,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6252-2,CREC-2016-09-29,,,,,,,,,,,,
CREC-2016-09-29-pt1-PgS6252-4,CREC-2016-09-29,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-09-29-pt1-PgS6252-3,CREC-2016-09-29,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-09-29-pt1-PgS6254,CREC-2016-09-29,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",,Mr. GRASSLEY,Chuck Grassley
CREC-2016-09-29-pt1-PgS6254,CREC-2016-09-29,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-09-29-pt1-PgS6252-5,CREC-2016-09-29,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-09-29-pt1-PgS6252-5,CREC-2016-09-29,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-09-29-pt1-PgS6252-5,CREC-2016-09-29,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
