granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-09-29-pt1-PgS6251-5,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6251-3,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6251-2,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6251-4,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6251-7,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS-FrontMatter-2,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6252,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6251-6,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6252-2,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6252-4,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6252-3,CREC-2016-09-29,,BILLS,Congressional Bills,954,114,HR
CREC-2016-09-29-pt1-PgS6252-3,CREC-2016-09-29,,BILLS,Congressional Bills,954,114,HR
CREC-2016-09-29-pt1-PgS6254,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6252-5,CREC-2016-09-29,,BILLS,Congressional Bills,3462,114,S
CREC-2016-09-29-pt1-PgS6252-5,CREC-2016-09-29,,BILLS,Congressional Bills,3464,114,S
CREC-2016-09-29-pt1-PgS6254-2,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6255-2,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6255,CREC-2016-09-29,,,,,,
CREC-2016-09-29-pt1-PgS6255-3,CREC-2016-09-29,,BILLS,Congressional Bills,3004,114,HR
CREC-2016-09-29-pt1-PgS6255-3,CREC-2016-09-29,,BILLS,Congressional Bills,3004,114,HR
CREC-2016-09-29-pt1-PgS6256,CREC-2016-09-29,,BILLS,Congressional Bills,5883,114,HR
CREC-2016-09-29-pt1-PgS6256,CREC-2016-09-29,,BILLS,Congressional Bills,5883,114,HR
CREC-2016-09-29-pt1-PgS6255-4,CREC-2016-09-29,,BILLS,Congressional Bills,5147,114,HR
CREC-2016-09-29-pt1-PgS6255-4,CREC-2016-09-29,,BILLS,Congressional Bills,5147,114,HR
CREC-2016-09-29-pt1-PgS6256-3,CREC-2016-09-29,,BILLS,Congressional Bills,527,114,SRES
CREC-2016-09-29-pt1-PgS6256-3,CREC-2016-09-29,,BILLS,Congressional Bills,527,114,SRES
CREC-2016-09-29-pt1-PgS6256-4,CREC-2016-09-29,,BILLS,Congressional Bills,578,114,SRES
CREC-2016-09-29-pt1-PgS6256-4,CREC-2016-09-29,,BILLS,Congressional Bills,578,114,SRES
