granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-02-09-pt1-PgH597,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-2,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH-FrontMatter-3,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-4,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-3,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-5,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-6,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-7,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-9,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-8,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH597-10,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-02-09-pt1-PgH598,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2016-02-09-pt1-PgH598-2,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598-3,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH600,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH600-2,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH598-4,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH600-4,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-09-pt1-PgH600-4,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-02-09-pt1-PgH600-3,CREC-2016-02-09,2016-02-09,,,,,,,,,,,,
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-02-09-pt1-PgH601,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-02-09-pt1-PgH616,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-09-pt1-PgH616,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-02-09-pt1-PgH616,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",Mr. MICA,John L. Mica,John Mica
CREC-2016-02-09-pt1-PgH614,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-09-pt1-PgH614,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-02-09-pt1-PgH614,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2016-02-09-pt1-PgH614,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-09-pt1-PgH614,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,"Wenstrup, Brad R.",Mr. WENSTRUP,Brad R. Wenstrup,Brad Wenstrup
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,"Walz, Timothy J.",Mr. WALZ,Timothy J. Walz,Timothy Walz
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,"Stivers, Steve",Mr. STIVERS,Steve Stivers,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-02-09-pt1-PgH603,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-09-pt1-PgH628,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-02-09-pt1-PgH628,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2016-02-09-pt1-PgH628,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-09-pt1-PgH628,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2016-02-09-pt1-PgH617,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-09-pt1-PgH630,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-02-09-pt1-PgH630,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-09-pt1-PgH630,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",Ms. BROWNLEY of California,Julia Brownley,
CREC-2016-02-09-pt1-PgH630,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-02-09-pt1-PgH630,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-09-pt1-PgH633,CREC-2016-02-09,2016-02-09,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
