granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-03-09-pt1-PgS1351-6,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1351-5,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1351-7,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1351-3,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS-FrontMatter,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1351-8,CREC-2016-03-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-03-09-pt1-PgS1351-4,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1351-2,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1352,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1352-2,CREC-2016-03-09,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-03-09-pt1-PgS1353-2,CREC-2016-03-09,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-03-09-pt1-PgS1353-2,CREC-2016-03-09,,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-03-09-pt1-PgS1353,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1354,CREC-2016-03-09,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-03-09-pt1-PgS1354,CREC-2016-03-09,,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2016-03-09-pt1-PgS1355,CREC-2016-03-09,,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2016-03-09-pt1-PgS1355,CREC-2016-03-09,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence Nelson
CREC-2016-03-09-pt1-PgS1355,CREC-2016-03-09,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-03-09-pt1-PgS1353-3,CREC-2016-03-09,,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-03-09-pt1-PgS1353-3,CREC-2016-03-09,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-03-09-pt1-PgS1356,CREC-2016-03-09,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence Nelson
CREC-2016-03-09-pt1-PgS1356,CREC-2016-03-09,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-03-09-pt1-PgS1356,CREC-2016-03-09,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",Mr. LANKFORD,James Lankford,
CREC-2016-03-09-pt1-PgS1357,CREC-2016-03-09,,,,,,,,,,,,
CREC-2016-03-09-pt1-PgS1384-2,CREC-2016-03-09,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
