granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-03-04-pt1-PgH1569,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1569-2,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH-FrontMatter-3,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1569-3,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1569-4,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1570,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1570-2,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1571,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1572,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1572-2,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1573,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1573-2,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-2,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-3,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-4,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-5,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-6,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-7,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-8,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1575,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1574-9,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1575-2,CREC-2015-03-04,2015-03-04,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-04-pt1-PgH1575-2,CREC-2015-03-04,2015-03-04,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-04-pt1-PgH1575-4,CREC-2015-03-04,2015-03-04,,,,,,
CREC-2015-03-04-pt1-PgH1575-3,CREC-2015-03-04,2015-03-04,,,,,,
