granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-05-12-pt1-PgH-FrontMatter,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2823-4,CREC-2015-05-12,,SPEAKING,H,114,J000255,"Jones, Walter B., Jr.",NC,R,"Jones, Walter B., Jr.",Walter Jones,Mr. JONES,Walter B. Jones
CREC-2015-05-12-pt1-PgH2823,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2823-3,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2823-2,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2824,CREC-2015-05-12,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2015-05-12-pt1-PgH2823-5,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825-2,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825-5,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825-4,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825-6,CREC-2015-05-12,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-05-12-pt1-PgH2825-7,CREC-2015-05-12,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-05-12-pt1-PgH2825-3,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2825-8,CREC-2015-05-12,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",,Mr. EMMER of Minnesota,Tom Emmer
CREC-2015-05-12-pt1-PgH2826,CREC-2015-05-12,,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-05-12-pt1-PgH2826-2,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2826-3,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2826-4,CREC-2015-05-12,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Gus Bilirakis,Mr. BILIRAKIS,Gus M. Bilirakis
CREC-2015-05-12-pt1-PgH2826-5,CREC-2015-05-12,,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,"Lowenthal, Alan S.",Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2015-05-12-pt1-PgH2826-6,CREC-2015-05-12,,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",,Mr. FARENTHOLD,Blake Farenthold
CREC-2015-05-12-pt1-PgH2826-7,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2826-8,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2826-9,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Peter DeFazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,"Gibbs, Bob",,Mr. GIBBS,Bob Gibbs
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,G000577,"Graves, Garret",LA,R,"Graves, Garret",,Mr. GRAVES of Louisiana,Garret Graves
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,"Rouzer, David",,Mr. ROUZER,David Rouzer
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,"Allen, Rick W.",Rick Allen,Mr. ALLEN,Rick W. Allen
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,"Walters, Mimi",,Mrs. MIMI WALTERS of California,Mimi Walters
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",,Mr. CALVERT,Ken Calvert
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,"Blum, Rod",,Mr. BLUM,Rod Blum
CREC-2015-05-12-pt1-PgH2827,CREC-2015-05-12,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-05-12-pt1-PgH2840,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",David Reichert,Mr. REICHERT,David G. Reichert
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,P000096,"Pascrell, Bill",NJ,D,"Pascrell, Bill",Bill Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2015-05-12-pt1-PgH2840-2,CREC-2015-05-12,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-05-12-pt1-PgH2846,CREC-2015-05-12,,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",David Reichert,Mr. REICHERT,David G. Reichert
CREC-2015-05-12-pt1-PgH2846,CREC-2015-05-12,,SPEAKING,H,114,P000096,"Pascrell, Bill",NJ,D,"Pascrell, Bill",Bill Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2015-05-12-pt1-PgH2846,CREC-2015-05-12,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-05-12-pt1-PgH2846,CREC-2015-05-12,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Brenda Lawrence,Ms. LAWRENCE,Brenda L. Lawrence
CREC-2015-05-12-pt1-PgH2850,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2850-2,CREC-2015-05-12,,,,,,,,,,,,
CREC-2015-05-12-pt1-PgH2848,CREC-2015-05-12,,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",David Reichert,Mr. REICHERT,David G. Reichert
