granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-05-23-pt1-PgS-FrontMatter-5,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313-2,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313-4,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313-5,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3313-6,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,1357,114,S
CREC-2015-05-23-pt1-PgS3313-6,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,1357,114,S
CREC-2015-05-23-pt1-PgS3313-6,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgS3314-2,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,1357,114,S
CREC-2015-05-23-pt1-PgS3313-7,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgS3314,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgS3315,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3315-2,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3315-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3315-4,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2353,114,HR
CREC-2015-05-23-pt1-PgS3316,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2353,114,HR
CREC-2015-05-23-pt1-PgS3316-2,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-4,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-6,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-5,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-7,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3316-8,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,802,114,S
CREC-2015-05-23-pt1-PgS3316-8,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,802,114,S
CREC-2015-05-23-pt1-PgS3318,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,156,114,SRES
CREC-2015-05-23-pt1-PgS3318,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,156,114,SRES
CREC-2015-05-23-pt1-PgS3318-2,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3318-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgS3318-4,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgS3318-4,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,156,114,SRES
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,802,114,S
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,1357,114,S
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,1469,114,S
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,BILLS,Congressional Bills,2353,114,HR
CREC-2015-05-23-pt1-PgS3318-5,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgD603,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgD603-3,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgD603-2,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgD603-4,CREC-2015-05-23,2015-05-23,,,,,,
CREC-2015-05-23-pt1-PgD603-5,CREC-2015-05-23,2015-05-23,,,,,,
