granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-25-pt1-PgH4655-2,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH4655-7,CREC-2015-06-25,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2015-06-25-pt1-PgH4655-5,CREC-2015-06-25,,SPEAKING,H,114,B001260,"Buchanan, Vern",FL,R,"Buchanan, Vern",Mr. BUCHANAN,Vern Buchanan,
CREC-2015-06-25-pt1-PgH4655,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH4655-3,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH4655-4,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH4655-6,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH-FrontMatter,CREC-2015-06-25,,,,,,,,,,,,
CREC-2015-06-25-pt1-PgH4655-8,CREC-2015-06-25,,SPEAKING,H,114,T000465,"Tsongas, Niki",MA,D,"Tsongas, Niki",Ms. TSONGAS,Niki Tsongas,
CREC-2015-06-25-pt1-PgH4656-4,CREC-2015-06-25,,SPEAKING,H,114,C001083,"Carney, John C., Jr.",DE,D,"Carney, John C., Jr.",Mr. CARNEY,"John C. Carney, Jr.",John Carney
CREC-2015-06-25-pt1-PgH4656-4,CREC-2015-06-25,,SPEAKING,H,114,C001083,"Carney, John C., Jr.",DE,D,"Carney, John C., Jr.",Mr. CARNEY,"John C. Carney, Jr.",John C. Carney
CREC-2015-06-25-pt1-PgH4656-3,CREC-2015-06-25,,SPEAKING,H,114,,,,,,Mrs. McMORRIS RODGERS,,
CREC-2015-06-25-pt1-PgH4656-2,CREC-2015-06-25,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Brenda Lawrence
CREC-2015-06-25-pt1-PgH4656,CREC-2015-06-25,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-06-25-pt1-PgH4656-5,CREC-2015-06-25,,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,"Gibbs, Bob",Mr. GIBBS,Bob Gibbs,
CREC-2015-06-25-pt1-PgH4656-6,CREC-2015-06-25,,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-06-25-pt1-PgH4657,CREC-2015-06-25,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-06-25-pt1-PgH4657-2,CREC-2015-06-25,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Charles Boustany
CREC-2015-06-25-pt1-PgH4657-2,CREC-2015-06-25,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Charles W. Boustany
CREC-2015-06-25-pt1-PgH4657-2,CREC-2015-06-25,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,"Miller, Candice S.",Mrs. MILLER of Michigan,Candice S. Miller,Candice Miller
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,C001067,"Clarke, Yvette D.",NY,D,"Clarke, Yvette D.",Ms. CLARKE of New York,Yvette D. Clarke,Yvette Clarke
CREC-2015-06-25-pt1-PgH4662,CREC-2015-06-25,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-06-25-pt1-PgH4657-3,CREC-2015-06-25,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-06-25-pt1-PgH4657-3,CREC-2015-06-25,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
