granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-12-01-pt1-PgH-FrontMatter-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7061,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7062,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7063,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7061-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7061-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7061-5,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7061-4,CREC-2016-12-01,,BILLS,Congressional Bills,144,114,HCONRES
CREC-2016-12-01-pt1-PgH7063-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7064-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7064,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7065-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7065-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7065,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7066,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7066-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7066-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7066-4,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7066-5,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-4,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-5,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-6,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-7,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7067-8,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068-4,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068-5,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7068-6,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7069,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7069-3,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7069-5,CREC-2016-12-01,,BILLS,Congressional Bills,2971,114,S
CREC-2016-12-01-pt1-PgH7069-5,CREC-2016-12-01,,BILLS,Congressional Bills,3183,114,S
CREC-2016-12-01-pt1-PgH7069-5,CREC-2016-12-01,,BILLS,Congressional Bills,3386,114,S
CREC-2016-12-01-pt1-PgH7069-5,CREC-2016-12-01,,BILLS,Congressional Bills,5509,114,HR
CREC-2016-12-01-pt1-PgH7069-5,CREC-2016-12-01,,BILLS,Congressional Bills,5995,114,HR
CREC-2016-12-01-pt1-PgH7069-4,CREC-2016-12-01,,BILLS,Congressional Bills,122,114,HCONRES
CREC-2016-12-01-pt1-PgH7069-4,CREC-2016-12-01,,BILLS,Congressional Bills,1550,114,S
CREC-2016-12-01-pt1-PgH7069-2,CREC-2016-12-01,,BILLS,Congressional Bills,34,114,HR
CREC-2016-12-01-pt1-PgH7069-2,CREC-2016-12-01,,BILLS,Congressional Bills,34,114,HR
CREC-2016-12-01-pt1-PgH7074,CREC-2016-12-01,,BILLS,Congressional Bills,6392,114,HR
CREC-2016-12-01-pt1-PgH7074,CREC-2016-12-01,,BILLS,Congressional Bills,6392,114,HR
CREC-2016-12-01-pt1-PgH7069-6,CREC-2016-12-01,,BILLS,Congressional Bills,937,114,HRES
CREC-2016-12-01-pt1-PgH7069-6,CREC-2016-12-01,,BILLS,Congressional Bills,937,114,HRES
CREC-2016-12-01-pt1-PgH7069-6,CREC-2016-12-01,,BILLS,Congressional Bills,2943,114,S
CREC-2016-12-01-pt1-PgH7069-6,CREC-2016-12-01,,BILLS,Congressional Bills,5386,114,HR
CREC-2016-12-01-pt1-PgH7086,CREC-2016-12-01,,BILLS,Congressional Bills,933,114,HRES
CREC-2016-12-01-pt1-PgH7086,CREC-2016-12-01,,BILLS,Congressional Bills,933,114,HRES
CREC-2016-12-01-pt1-PgH7074-2,CREC-2016-12-01,,BILLS,Congressional Bills,934,114,HRES
CREC-2016-12-01-pt1-PgH7074-2,CREC-2016-12-01,,BILLS,Congressional Bills,934,114,HRES
CREC-2016-12-01-pt1-PgH7074-2,CREC-2016-12-01,,BILLS,Congressional Bills,1309,114,HR
CREC-2016-12-01-pt1-PgH7074-2,CREC-2016-12-01,,BILLS,Congressional Bills,6392,114,HR
CREC-2016-12-01-pt1-PgH7096,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7096-2,CREC-2016-12-01,,,,,,
CREC-2016-12-01-pt1-PgH7086-2,CREC-2016-12-01,,BILLS,Congressional Bills,461,114,HRES
CREC-2016-12-01-pt1-PgH7086-2,CREC-2016-12-01,,BILLS,Congressional Bills,933,114,HRES
CREC-2016-12-01-pt1-PgH7096-4,CREC-2016-12-01,,BILLS,Congressional Bills,933,114,HRES
CREC-2016-12-01-pt1-PgH7096-4,CREC-2016-12-01,,BILLS,Congressional Bills,933,114,HRES
