granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2016-02-22-pt1-PgS889-4,CREC-2016-02-22,114,PRAYER,"[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, Your counsel stands firm and sure. Fashion the hearts of our lawmakers so that they desire to do Your will. Today, as we remember George Washington's Farewell Address, may we not forget that our Nation is not strong merely because of military might, but that integrity and righteousness are also critical to national security. Lord, keep our Senators from forgetting Your promise to surround the righteous with the shield of Your Divine favor. Help us all to continue to find hope in Your loving kindness, for we trust in Your Holy Name. May we take refuge in the unfolding of Your loving providence. And, Lord, thank You for the life and integrity of Justice Antonin Scalia. We pray in Your sacred Name. Amen. ____________________","[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, Your counsel stands firm and sure. Fashion the hearts of our lawmakers so that they desire to do Your will. Today, as we remember George Washington's Farewell Address, may we not forget that our Nation is not strong merely because of military might, but that integrity and righteousness are also critical to national security. Lord, keep our Senators from forgetting Your promise to surround the righteous with the shield of Your Divine favor. Help us all to continue to find hope in Your loving kindness, for we trust in Your Holy Name. May we take refuge in the unfolding of Your loving providence. And, Lord, thank You for the life and integrity of Justice Antonin Scalia. We pray in Your sacred Name. Amen. ____________________","Congressional Record, Volume 162 Issue 27 (Monday, February 22, 2016) [Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, Your counsel stands firm and sure. Fashion the hearts of our lawmakers so that they desire to do Your will. Today, as we remember George Washington's Farewell Address, may we not forget that our Nation is not strong merely because of military might, but that integrity and righteousness are also critical to national security. Lord, keep our Senators from forgetting Your promise to surround the righteous with the shield of Your Divine favor. Help us all to continue to find hope in Your loving kindness, for we trust in Your Holy Name. May we take refuge in the unfolding of Your loving providence. And, Lord, thank You for the life and integrity of Justice Antonin Scalia. We pray in Your sacred Name. Amen. ____________________",package_114_270.csv,1025,1025,1095,"[congressional record volume 162, number 27 (monday, february 22, 2016)] [senate] [page s889] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, dr. barry c. black, offered the following prayer: let us pray. our father in heaven, your counsel stands firm and sure. fashion the hearts of our lawmakers so that they desire to do your will. today, as we remember george washington's farewell address, may we not forget that our nation is not strong merely because of military might, but that integrity and righteousness are also critical to national security. lord, keep our senators from forgetting your promise to surround the righteous with the shield of your divine favor. help us all to continue to find hope in your loving kindness, for we trust in your holy name. may we take refuge in the unfolding of your loving providence. and, lord, thank you for the life and integrity of justice antonin scalia. we pray in your sacred name. amen. ____________________",1025
CREC-2016-02-22-pt1-PgS889-6,CREC-2016-02-22,114,RESERVATION OF LEADER TIME,"[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The PRESIDING OFFICER (Mrs. Ernst). Under the previous order, the leadership time is reserved. ____________________","[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The PRESIDING OFFICER (Mrs. Ernst). Under the previous order, the leadership time is reserved. ____________________","Congressional Record, Volume 162 Issue 27 (Monday, February 22, 2016) [Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The PRESIDING OFFICER (Mrs. Ernst). Under the previous order, the leadership time is reserved. ____________________",package_114_270.csv,330,330,400,"[congressional record volume 162, number 27 (monday, february 22, 2016)] [senate] [page s889] from the congressional record online through the government publishing office [ www.gpo.gov ] reservation of leader time the presiding officer (mrs. ernst). under the previous order, the leadership time is reserved. ____________________",330
CREC-2016-02-22-pt1-PgS889-5,CREC-2016-02-22,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 162 Issue 27 (Monday, February 22, 2016) [Congressional Record Volume 162, Number 27 (Monday, February 22, 2016)] [Senate] [Page S889] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The President pro tempore led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_270.csv,472,472,542,"[congressional record volume 162, number 27 (monday, february 22, 2016)] [senate] [page s889] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the president pro tempore led the pledge of allegiance, as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",472
