granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-09-17-pt1-PgH6079-2,CREC-2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6080-2,CREC-2015-09-17,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Luis Gutierrez,Mr. GUTIERREZ,Luis V. Gutierrez
CREC-2015-09-17-pt1-PgH-FrontMatter,CREC-2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6079-4,CREC-2015-09-17,,SPEAKING,H,114,G000558,"Guthrie, Brett",KY,R,"Guthrie, Brett",,Mr. GUTHRIE,Brett Guthrie
CREC-2015-09-17-pt1-PgH6079-5,CREC-2015-09-17,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",,Mr. QUIGLEY,Mike Quigley
CREC-2015-09-17-pt1-PgH6079,CREC-2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6079-3,CREC-2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6080,CREC-2015-09-17,,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",,Mr. HARDY,Cresent Hardy
CREC-2015-09-17-pt1-PgH6082,CREC-2015-09-17,,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",,Mr. LOUDERMILK,Barry Loudermilk
CREC-2015-09-17-pt1-PgH6081,CREC-2015-09-17,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-09-17-pt1-PgH6083,CREC-2015-09-17,,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,"Nolan, Richard M.",Richard Nolan,Mr. NOLAN,Richard M. Nolan
CREC-2015-09-17-pt1-PgH6081-2,CREC-2015-09-17,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2015-09-17-pt1-PgH6083-2,CREC-2015-09-17,,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2015-09-17-pt1-PgH6083-3,CREC-2015-09-17,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2015-09-17-pt1-PgH6084-2,CREC-2015-09-17,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
