granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-07-29-pt1-PgH5595,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH-FrontMatter,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5595-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5595-3,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5595-4,CREC-2015-07-29,2015-07-29,,ssfi00,S,Committee on Finance,S
CREC-2015-07-29-pt1-PgH5596,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5597,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5596-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5597-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5598-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5598,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5599,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5599-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5600,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5600-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5601,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5601-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5601-3,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5602,CREC-2015-07-29,2015-07-29,,hsap00,H,Committee on Appropriations,S
CREC-2015-07-29-pt1-PgH5602-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5603,CREC-2015-07-29,2015-07-29,,hsju00,H,Committee on the Judiciary,S
CREC-2015-07-29-pt1-PgH5603-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5604,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5604-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-3,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-4,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-5,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-6,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-7,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-8,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-9,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5606-2,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5605-10,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5606,CREC-2015-07-29,2015-07-29,,,,,
CREC-2015-07-29-pt1-PgH5606-3,CREC-2015-07-29,2015-07-29,,,,,
