granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-07-01-pt1-PgH4189-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-3,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-4,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH-FrontMatter-4,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-6,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-7,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-5,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-8,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4189-9,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-3,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-5,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-4,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-7,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4190-6,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4191,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4191-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-3,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-6,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-4,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-7,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-9,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-8,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-10,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-11,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgS-FrontMatter-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgH4192-5,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgS4773-2,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgS4773-3,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgS4773,CREC-2016-07-01,2016-07-01,,,,,,,,,,,,,,
CREC-2016-07-01-pt1-PgE1013-2,CREC-2016-07-01,2016-07-01,,7798,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2016-07-01-pt1-PgE1013-4,CREC-2016-07-01,2016-07-01,,7838,1996,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,"Bass, Karen",,Ms. BASS,Karen Bass
CREC-2016-07-01-pt1-PgE1013-3,CREC-2016-07-01,2016-07-01,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-01-pt1-PgE1014-2,CREC-2016-07-01,2016-07-01,,7798,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2016-07-01-pt1-PgE1014,CREC-2016-07-01,2016-07-01,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-01-pt1-PgE1014-4,CREC-2016-07-01,2016-07-01,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-01-pt1-PgE1014-3,CREC-2016-07-01,2016-07-01,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-01-pt1-PgE1015,CREC-2016-07-01,2016-07-01,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-01-pt1-PgE1014-5,CREC-2016-07-01,2016-07-01,,8166,1804,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,"McCaul, Michael T.",Mr. Michael Mccaul,Mr. McCAUL,Michael T. McCaul
CREC-2016-07-01-pt1-PgE1015-2,CREC-2016-07-01,2016-07-01,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2016-07-01-pt1-PgE1015-3,CREC-2016-07-01,2016-07-01,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-01-pt1-PgE1015-4,CREC-2016-07-01,2016-07-01,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
