granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-03-24-pt1-PgS1615-4,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgS1615-3,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgS-FrontMatter,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgD315,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgD315-2,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgD315-3,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgS1615-5,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgS1615-2,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgD315-4,CREC-2016-03-24,,,,,
CREC-2016-03-24-pt1-PgD315-6,CREC-2016-03-24,,jspr00,J,Joint Committee on Printing,J
CREC-2016-03-24-pt1-PgD315-5,CREC-2016-03-24,,,,,
