granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-21-pt1-PgH433-3,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH433-2,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH433-4,CREC-2015-01-21,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-01-21-pt1-PgH434,CREC-2015-01-21,,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",Mr. PERRY,Scott Perry,
CREC-2015-01-21-pt1-PgH433-5,CREC-2015-01-21,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-01-21-pt1-PgH-FrontMatter-3,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH433,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH435,CREC-2015-01-21,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-01-21-pt1-PgH437,CREC-2015-01-21,,SPEAKING,H,114,J000255,"Jones, Walter B., Jr.",NC,R,"Jones, Walter B., Jr.",Mr. JONES,Walter B. Jones,Walter Jones
CREC-2015-01-21-pt1-PgH438,CREC-2015-01-21,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-01-21-pt1-PgH438-2,CREC-2015-01-21,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-01-21-pt1-PgH439,CREC-2015-01-21,,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,"Fortenberry, Jeff",Mr. FORTENBERRY,Jeff Fortenberry,
CREC-2015-01-21-pt1-PgH440,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-4,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-2,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-3,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-6,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-5,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-7,CREC-2015-01-21,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-01-21-pt1-PgH440-8,CREC-2015-01-21,,,,,,,,,,,,
CREC-2015-01-21-pt1-PgH440-9,CREC-2015-01-21,,SPEAKING,H,114,P000602,"Pompeo, Mike",KS,R,"Pompeo, Mike",Mr. POMPEO,Mike Pompeo,
CREC-2015-01-21-pt1-PgH440-10,CREC-2015-01-21,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-21-pt1-PgH440-11,CREC-2015-01-21,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-01-21-pt1-PgH441,CREC-2015-01-21,,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Marcia Fudge
CREC-2015-01-21-pt1-PgH441-2,CREC-2015-01-21,,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
