granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-02-20-pt1-PgH1075-2,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1075-5,CREC-2015-02-20,,BILLS,Congressional Bills,100,114,HRES
CREC-2015-02-20-pt1-PgH1075-5,CREC-2015-02-20,,BILLS,Congressional Bills,100,114,HRES
CREC-2015-02-20-pt1-PgH1075,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1075-7,CREC-2015-02-20,,BILLS,Congressional Bills,100,114,HRES
CREC-2015-02-20-pt1-PgH1075-7,CREC-2015-02-20,,BILLS,Congressional Bills,100,114,HRES
CREC-2015-02-20-pt1-PgH1075-4,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1075-6,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1075-3,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1075-8,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1083,CREC-2015-02-20,,BILLS,Congressional Bills,5,114,HR
CREC-2015-02-20-pt1-PgH1083,CREC-2015-02-20,,BILLS,Congressional Bills,529,114,HR
CREC-2015-02-20-pt1-PgH1084-3,CREC-2015-02-20,,BILLS,Congressional Bills,1013,114,HR
CREC-2015-02-20-pt1-PgH1084-4,CREC-2015-02-20,,BILLS,Congressional Bills,1014,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,119,114,HRES
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1013,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1014,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1015,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1016,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1017,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1018,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1019,114,HR
CREC-2015-02-20-pt1-PgH1084,CREC-2015-02-20,,BILLS,Congressional Bills,1020,114,HR
CREC-2015-02-20-pt1-PgH1084-6,CREC-2015-02-20,,BILLS,Congressional Bills,1016,114,HR
CREC-2015-02-20-pt1-PgH1084-2,CREC-2015-02-20,,,,,,
CREC-2015-02-20-pt1-PgH1084-5,CREC-2015-02-20,,BILLS,Congressional Bills,1015,114,HR
CREC-2015-02-20-pt1-PgH1082-2,CREC-2015-02-20,,,,,,
