granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-12-12-pt1-PgH7573-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7573,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH-FrontMatter-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7573-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7573-5,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7573-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-12-pt1-PgH7573-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1632,114,S
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1632,114,S
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2974,114,S
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3028,114,S
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3183,114,S
CREC-2016-12-12-pt1-PgH7573-8,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgH7573-7,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7574,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,183,114,HCONRES
CREC-2016-12-12-pt1-PgH7574,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3842,114,HR
CREC-2016-12-12-pt1-PgH7574,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5602,114,HR
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,8,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,57,114,SCONRES
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,181,114,HCONRES
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,290,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,612,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1168,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1776,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1831,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2852,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3021,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3112,114,S
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3346,114,S
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,710,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,960,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1150,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2726,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3218,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3784,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,4245,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,4618,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,4887,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,4939,114,HR
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6302,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,179,114,HCONRES
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,546,114,S
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1635,114,S
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2781,114,S
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3086,114,S
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3336,114,S
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5015,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5065,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5150,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5309,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5356,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5591,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5676,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5687,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5798,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5877,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5889,114,HR
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6416,114,HR
CREC-2016-12-12-pt1-PgH7574-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1632,114,S
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2974,114,S
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3028,114,S
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3183,114,S
CREC-2016-12-12-pt1-PgH7574-7,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,34,114,HR
CREC-2016-12-12-pt1-PgH7574-7,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgH7574-8,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-12-pt1-PgH7574-8,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,957,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1266,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1550,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1660,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1941,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2205,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2287,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2769,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2896,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3387,114,HR
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5729,114,HR
CREC-2016-12-12-pt1-PgH7577,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6526,114,HR
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6527,114,HR
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6528,114,HR
CREC-2016-12-12-pt1-PgH7577-2,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6526,114,HR
CREC-2016-12-12-pt1-PgH7577-4,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6528,114,HR
CREC-2016-12-12-pt1-PgH7577-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6527,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,29,114,HCONRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,144,114,HCONRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,178,114,HCONRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,576,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,671,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,831,114,HRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,926,114,HRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,948,114,HRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,953,114,HRES
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1095,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1258,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2293,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,2858,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,3666,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5082,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5235,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5365,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5624,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5738,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,5852,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6124,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6340,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6344,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6346,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6382,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6434,114,HR
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,6460,114,HR
CREC-2016-12-12-pt1-PgE1701-2,CREC-2016-12-12,2016-12-06,,,,,,
CREC-2016-12-12-pt1-PgE1701-3,CREC-2016-12-12,2016-12-07,,,,,,
CREC-2016-12-12-pt1-PgE1701-4,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1701-5,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1702,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,612,114,S
CREC-2016-12-12-pt1-PgE1702,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,612,114,S
CREC-2016-12-12-pt1-PgE1702,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgE1702-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1702-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1702-4,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1706,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,612,114,S
CREC-2016-12-12-pt1-PgE1706,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,2028,114,HR
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,3017,114,S
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,5077,114,HR
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,6393,114,HR
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,BILLS,Congressional Bills,6480,114,HR
CREC-2016-12-12-pt1-PgE1704,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1706-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1707,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1707-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1708,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1708-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1708-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1708-4,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1709,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1709-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1709-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1709-4,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1710,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1710-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1710-3,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1710-4,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1711,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgE1711-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgD1130,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgD1130-2,CREC-2016-12-12,2016-12-12,,,,,,
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,8,114,S
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,57,114,SCONRES
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,290,114,S
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,957,114,HR
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1168,114,S
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1266,114,HR
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1550,114,HR
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1660,114,HR
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,BILLS,Congressional Bills,1776,114,S
