granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-12-12-pt1-PgH7573-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH-FrontMatter-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-5,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-8,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7573-7,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-5,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-7,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7574-8,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsap00,H,Committee on Appropriations,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hsju00,H,Committee on the Judiciary,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,hswm00,H,Committee on Ways and Means,S
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,hsba00,H,Committee on Financial Services,S
CREC-2016-12-12-pt1-PgH7577,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,hsju00,H,Committee on the Judiciary,S
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,hsag00,H,Committee on Agriculture,S
CREC-2016-12-12-pt1-PgH7577-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7577-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7577-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1701-2,CREC-2016-12-12,2016-12-06,,,,,
CREC-2016-12-12-pt1-PgE1701-3,CREC-2016-12-12,2016-12-07,,,,,
CREC-2016-12-12-pt1-PgE1701-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1701-5,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1702,CREC-2016-12-12,2016-12-08,,,,,
CREC-2016-12-12-pt1-PgE1702-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1702-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1702-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1706,CREC-2016-12-12,2016-12-08,,,,,
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,slin00,S,Select Committee on Intelligence,L
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,hlig00,H,Permanent Select Committee on Intelligence,L
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-12-12-pt1-PgE1704,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1706-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1707,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1707-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1708,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1708-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1708-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1708-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1709,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1709-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1709-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1709-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1710,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1710-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1710-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1710-4,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1711,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgE1711-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1130,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1130-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1131,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1131-2,CREC-2016-12-12,2016-12-12,,,,,
CREC-2016-12-12-pt1-PgD1131-3,CREC-2016-12-12,2016-12-12,,jspr00,J,Joint Committee on Printing,J
