granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-12-12-pt1-PgH7573-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH-FrontMatter-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-5,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-4,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-6,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-8,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7573-7,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-4,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-5,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-6,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-7,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7574-8,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7575,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7576,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7577,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7576-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7577-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7577-4,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7577-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgH7577-5,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgE1701-2,CREC-2016-12-12,2016-12-06,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2016-12-12-pt1-PgE1701-3,CREC-2016-12-12,2016-12-07,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2016-12-12-pt1-PgE1701-4,CREC-2016-12-12,2016-12-12,,7861,1997,SPEAKING,H,114,T000470,"Tipton, Scott R.",CO,R,"Tipton, Scott R.",Mr. TIPTON,Scott R. Tipton,Mr. Scott Tipton
CREC-2016-12-12-pt1-PgE1701-5,CREC-2016-12-12,2016-12-12,,7863,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2016-12-12-pt1-PgE1702,CREC-2016-12-12,2016-12-08,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-12-12-pt1-PgE1702-2,CREC-2016-12-12,2016-12-12,,8129,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2016-12-12-pt1-PgE1702-3,CREC-2016-12-12,2016-12-12,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2016-12-12-pt1-PgE1702-4,CREC-2016-12-12,2016-12-12,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2016-12-12-pt1-PgE1706,CREC-2016-12-12,2016-12-08,,7839,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2016-12-12-pt1-PgE1703,CREC-2016-12-12,2016-12-08,,7826,1710,SPEAKING,H,114,N000181,"Nunes, Devin",CA,R,"Nunes, Devin",Mr. NUNES,Devin Nunes,
CREC-2016-12-12-pt1-PgE1704,CREC-2016-12-12,2016-12-12,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2016-12-12-pt1-PgE1706-2,CREC-2016-12-12,2016-12-12,,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",Mr. HUDSON,Richard Hudson,
CREC-2016-12-12-pt1-PgE1707,CREC-2016-12-12,2016-12-12,,8053,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2016-12-12-pt1-PgE1707-2,CREC-2016-12-12,2016-12-12,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-12-12-pt1-PgE1708,CREC-2016-12-12,2016-12-12,,,2295,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,"LaHood, Darin",Mr. LaHOOD,Darin LaHood,
CREC-2016-12-12-pt1-PgE1708-2,CREC-2016-12-12,2016-12-12,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-12-12-pt1-PgE1708-3,CREC-2016-12-12,2016-12-12,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-12-12-pt1-PgE1708-4,CREC-2016-12-12,2016-12-12,,8050,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2016-12-12-pt1-PgE1709,CREC-2016-12-12,2016-12-12,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-12-12-pt1-PgE1709-2,CREC-2016-12-12,2016-12-12,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-12-12-pt1-PgE1709-3,CREC-2016-12-12,2016-12-12,,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",Mr. HUDSON,Richard Hudson,
CREC-2016-12-12-pt1-PgE1709-4,CREC-2016-12-12,2016-12-12,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2016-12-12-pt1-PgE1710,CREC-2016-12-12,2016-12-12,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-12-12-pt1-PgE1710-2,CREC-2016-12-12,2016-12-12,,8741,2064,SPEAKING,H,114,F000458,"Fincher, Stephen Lee",TN,R,"Fincher, Stephen Lee",Mr. FINCHER,Stephen Lee Fincher,Mr. Stephen Fincher
CREC-2016-12-12-pt1-PgE1710-3,CREC-2016-12-12,2016-12-12,,8164,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-12-12-pt1-PgE1710-4,CREC-2016-12-12,2016-12-12,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-12-12-pt1-PgE1711,CREC-2016-12-12,2016-12-12,,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",Mr. HUDSON,Richard Hudson,
CREC-2016-12-12-pt1-PgE1711-2,CREC-2016-12-12,2016-12-12,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-12-12-pt1-PgD1130,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgD1130-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgD1130-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgD1131,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgD1131-2,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
CREC-2016-12-12-pt1-PgD1131-3,CREC-2016-12-12,2016-12-12,,,,,,,,,,,,,,
