granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-09-pt1-PgH-FrontMatter-4,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159-6,CREC-2015-01-09,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-01-09-pt1-PgH159-4,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159-3,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159-7,CREC-2015-01-09,,7813,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-01-09-pt1-PgH159-5,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159-2,CREC-2015-01-09,,,,,,,,,,,,,,
CREC-2015-01-09-pt1-PgH159-8,CREC-2015-01-09,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-01-09-pt1-PgH161,CREC-2015-01-09,,7787,1986,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-01-09-pt1-PgH160-2,CREC-2015-01-09,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-01-09-pt1-PgH160,CREC-2015-01-09,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-01-09-pt1-PgH160-4,CREC-2015-01-09,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-01-09-pt1-PgH160-3,CREC-2015-01-09,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-01-09-pt1-PgH160-5,CREC-2015-01-09,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8098,102,SPEAKING,H,114,B000589,"Boehner, John A.",OH,R,"Boehner, John A.",Mr. BOEHNER,John A. Boehner,John Boehner
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,7959,1892,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,"Scalise, Steve",Mr. SCALISE,Steve Scalise,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,7815,1973,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,7891,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,8150,2061,SPEAKING,H,114,F000459,"Fleischmann, Charles J. ""Chuck""",TN,R,"Fleischmann, Charles J. ""Chuck""",Mr. FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",Mr. Charles Fleischmann
CREC-2015-01-09-pt1-PgH161-2,CREC-2015-01-09,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
