granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-05-16-pt1-PgH-FrontMatter,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-2,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2389,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2389-4,CREC-2016-05-16,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2016-05-16-pt1-PgH2389-2,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390,CREC-2016-05-16,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",,Mr. EMMER of Minnesota,Tom Emmer
CREC-2016-05-16-pt1-PgH2390-3,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2389-3,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-4,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-5,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-6,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-8,CREC-2016-05-16,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2016-05-16-pt1-PgH2391-2,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2391-3,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2391,CREC-2016-05-16,,,,,,,,,,,,
CREC-2016-05-16-pt1-PgH2390-7,CREC-2016-05-16,,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,"Pitts, Joseph R.",Joseph Pitts,Mr. PITTS,Joseph R. Pitts
CREC-2016-05-16-pt1-PgH2391-4,CREC-2016-05-16,,SPEAKING,H,114,Y000033,"Young, Don",AK,R,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2016-05-16-pt1-PgH2391-4,CREC-2016-05-16,,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",,Mr. CARSON of Indiana,Andre Carson
CREC-2016-05-16-pt1-PgH2392,CREC-2016-05-16,,SPEAKING,H,114,R000586,"Renacci, James B.",OH,R,"Renacci, James B.",James Renacci,Mr. RENACCI,James B. Renacci
CREC-2016-05-16-pt1-PgH2392,CREC-2016-05-16,,SPEAKING,H,114,P000096,"Pascrell, Bill",NJ,D,"Pascrell, Bill",Bill Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2016-05-16-pt1-PgH2392,CREC-2016-05-16,,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2016-05-16-pt1-PgH2392,CREC-2016-05-16,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",,Mr. REED,Tom Reed
