granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-12-17-pt1-PgH9377-2,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9378-4,CREC-2015-12-17,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-12-17-pt1-PgH9377,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH-FrontMatter,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9377-3,CREC-2015-12-17,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-12-17-pt1-PgH9378-2,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9378,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9378-3,CREC-2015-12-17,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-12-17-pt1-PgH9378-5,CREC-2015-12-17,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-12-17-pt1-PgH9379,CREC-2015-12-17,,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,"Ruiz, Raul",Mr. RUIZ,Raul Ruiz,
CREC-2015-12-17-pt1-PgH9378-6,CREC-2015-12-17,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-12-17-pt1-PgH9379-2,CREC-2015-12-17,,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,"Duncan, Jeff",Mr. DUNCAN of South Carolina,Jeff Duncan,
CREC-2015-12-17-pt1-PgH9378-7,CREC-2015-12-17,,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2015-12-17-pt1-PgH9379-4,CREC-2015-12-17,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-12-17-pt1-PgH9379-3,CREC-2015-12-17,,SPEAKING,H,114,F000043,"Fattah, Chaka",PA,D,"Fattah, Chaka",Mr. FATTAH,Chaka Fattah,
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-12-17-pt1-PgH9379-5,CREC-2015-12-17,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-12-17-pt1-PgH9390,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9434,CREC-2015-12-17,,,,,,,,,,,,
CREC-2015-12-17-pt1-PgH9676-2,CREC-2015-12-17,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-12-17-pt1-PgH9433,CREC-2015-12-17,,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",Mr. PERLMUTTER,Ed Perlmutter,
CREC-2015-12-17-pt1-PgH9433,CREC-2015-12-17,,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2015-12-17-pt1-PgH9433,CREC-2015-12-17,,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-12-17-pt1-PgH9676,CREC-2015-12-17,,SPEAKING,H,114,B001293,"Bishop, Mike",MI,R,"Bishop, Mike",Mr. BISHOP of Michigan,Mike Bishop,
CREC-2015-12-17-pt1-PgH9677,CREC-2015-12-17,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Charles Boustany
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Charles W. Boustany
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,T000462,"Tiberi, Patrick J.",OH,R,"Tiberi, Patrick J.",Mr. TIBERI,Patrick J. Tiberi,Patrick Tiberi
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,"Jenkins, Lynn",Ms. JENKINS of Kansas,Lynn Jenkins,
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-12-17-pt1-PgH9390-2,CREC-2015-12-17,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
