granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-12-20-pt1-PgH7619,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-2,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH-FrontMatter,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-4,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-3,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-5,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-7,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-6,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsas00,H,Committee on Armed Services,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsba00,H,Committee on Financial Services,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hsha00,H,Committee on House Administration,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-12-20-pt1-PgH7619-8,CREC-2016-12-20,2016-12-20,,hswm00,H,Committee on Ways and Means,S
CREC-2016-12-20-pt1-PgH7621,CREC-2016-12-20,2016-12-20,,hssm00,H,Committee on Small Business,S
CREC-2016-12-20-pt1-PgH7621,CREC-2016-12-20,2016-12-20,,hlig00,H,Permanent Select Committee on Intelligence,L
CREC-2016-12-20-pt1-PgH7621,CREC-2016-12-20,2016-12-20,,hswm00,H,Committee on Ways and Means,S
CREC-2016-12-20-pt1-PgH7621,CREC-2016-12-20,2016-12-20,,hsba00,H,Committee on Financial Services,S
CREC-2016-12-20-pt1-PgH7622,CREC-2016-12-20,2016-12-20,,hsas00,H,Committee on Armed Services,S
CREC-2016-12-20-pt1-PgH7622,CREC-2016-12-20,2016-12-20,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-12-20-pt1-PgH7622-2,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hsju00,H,Committee on the Judiciary,S
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-20-pt1-PgH7621-2,CREC-2016-12-20,2016-12-20,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-12-20-pt1-PgH7622-3,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-4,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-5,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-6,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-7,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-9,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgH7622-8,CREC-2016-12-20,2016-12-20,,,,,
CREC-2016-12-20-pt1-PgS-FrontMatter-10,CREC-2016-12-20,2016-12-20,,,,,
